Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year,avg_age_t1,avg_gpa_t1,avg_apa_t1,avg_ycpa_t1,total_minutes_t1,avg_age_t2,avg_gpa_t2,avg_apa_t2,avg_ycpa_t2,total_minutes_t2
20020604,China,0,Costa Rica,2,15,18,3,4,0,0,2,7,5,2,2,3,0%,0%,6 (3),11 (5),1.0,0.0,2.0,0.4,0.2,0.6,22 Jiang Jin_5 Fan Zhiyi_14 Li Weifeng_7 Sun Jihai_4 Wu Chengying_21 Xu Yunlong  _8 Li Tie  _18 Li Xiaopeng  _9 Ma Mingyu_10 Hao Haidong_20 Yang Chen,"1 Erick Lonnis_15 Harold Wallace McDonald_5 Gilberto Martínez Vidal_22 Carlos Castro_4 Mauricio Wright  _3 Luis Marín  _10 Wálter Centeno  _8 Mauricio Solís  _11 Rónald Gómez  
 _7 Rolando Fonseca_9 Paulo Wanchope",2002,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,120.0
20020604,Japan,2,Belgium,2,27,25,2,4,0,0,1,2,1,4,4,2,0%,0%,8 (4),9 (6),0.2,0.4,-0.4,0.4,0.4,0.2,"12 Seigo Narazaki_4 Ryuzo Morioka_16 Koji Nakata_3 Naoki Matsuda_5 Junichi Inamoto  
 _7 Hidetoshi Nakata_18 Shinji Ono_21 Kazuyuki Toda  _22 Daisuke Ichikawa_13 Atsushi Yanagisawa_11 Takayuki Suzuki  ","1 Geert De Vlieger_12 Peter Van Der Heyden  
 _4 Eric Van Meir  _15 Jacky Peeters  _16 Daniel Van Buyten_6 Timmy Simons_11 Gert Verheyen  _10 Johan Walem_18 Yves Vanderhaeghe_8 Bart Goor_7 Marc Wilmots  ",2002,22.875,0.13636363636363635,0.045454545454545456,0.0,1008.0,29.0,0.206164133471879,0.011432350718065004,0.10325782720040672,27260.0
20020604,South Korea,2,Poland,0,14,20,1,3,0,0,1,5,9,2,2,6,0%,0%,14 (8),8 (2),0.2,0.6,0.4,0.5,0.0,0.25,1 Lee Woon-Jae_4 Choi Jun-Chul_20 Hong Myung-Bo_7 Tae-Young Kim_13 Lee Eul-Young_6 Yoo Sang-Chul  _22 Song Chong-Gug_5 Kim Nam-Il_21 Park Ji-Sung  _9 Seol Ki-Hyun_18 Hwang Sun-Hong  ,1 Jerzy Dudek_15 Tomasz Waldoch_21 Marek Kozminski_20 Jacek Bak_4 Michal Zewlakow_6 Tomasz Hajto  _7 Piotr Swierczewski  _18 Jacek Krzynowek  _10 Radoslav Kaluzny_11 Emmanuel Olisadebe_19 Maciej Zurawski,2002,30.0,,,,0.0,26.375,0.1287220889973949,0.03556286549707602,0.12118377714434736,18346.0
20020605,Russia,2,Tunisia,0,15,13,2,1,0,0,2,1,4,7,2,6,0%,0%,16 (7),6 (2),0.2,0.4,0.4,0.0,0.4,-0.6,1 Rusian Nigmatullin_3 Yuri Nikiforov_2 Yuri Kovtun_7 Victor Onopko_5 Andrei Solomatin_9 Yegor Titov  _8 Valeri Karpin  _20 Marat Izmailov_6 Igor Semshov  _11 Vladimir Beschastnykh_19 Rusian Pimenov,1 Ali Boumnjiel_2 Khaled Badra_15 Radhi Jaidi_12 Raouf Bouzaiene_6 Hatem Trabelsi_4 Mohamed Mkacher_13 Riadh Bouazizi_8 Hassen Gabsi_18 Selim Benachour_5 Zied Jaziri  _11 Adel Sellimi,2002,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,184.0
20020605,United States,3,Portugal,2,20,17,1,2,0,0,4,3,4,7,0,5,45%,55%,12 (7),13 (1),0.4,0.0,0.2,0.4,0.4,0.6,1 Brad Friedel_12 Jeff Agoos   OG_4 Pablo Mastroeni_22 Tony Sanneh_23 Eddie Pope_2 Frankie Hejduk_21 Landon Donovan_5 John O'Brien  _17 DaMarcus Beasley  _20 Brian McBride  _8 Earnie Stewart,"1 Vitor Baia_5 Fernando Couto_2 Paulo Jorge Costa   OG_23 Rui Jorge_22 Beto  
 _11 Sergio Conceicao_10 Rui Costa_20 Petit  _7 Luis Figo_8 Manuel Vieira Joao Pinto_9 Pedro Pauleta",2002,25.444444444444443,0.2976190476190476,0.05147058823529412,0.17261904761904764,6481.0,28.0,0.05,0.04375,0.12083333333333332,6525.0
20020605,Germany,1,Republic of Ireland,1,15,18,0,0,0,0,6,4,2,2,2,2,0%,0%,8 (3),7 (3),0.6,0.0,3.4,0.6,0.2,1.0,1 Oliver Kahn_6 Christian Ziege_21 Christoph Metzelder_2 Thomas Linke_22 Torsten Frings_13 Michael Ballack_8 Dietmar Hamann_19 Bernd Schneider_5 Carsten Ramelow_11 Miroslav Klose  _9 Carsten Jancker,1 Shay Given_5 Steve Staunton_18 Gary Kelly_2 Steve Finnan_14 Gary Breen_3 Ian Harte_12 Mark Kinsella_11 Kevin Kilbane_8 Matt Holland_10 Robbie Keane  _9 Damien Duff,2002,24.333333333333332,0.08814201372980827,0.05222858847677988,0.17896627774611962,31949.0,25.77777777777778,0.09820258388287503,0.008839291419078653,0.07305816454752624,21599.0
20020606,Denmark,1,Senegal,1,20,13,4,3,0,1,3,2,4,7,5,2,0%,0%,3 (2),13 (7),0.8,0.0,0.4,0.0,0.0,-1.0,"1 Thomas Sorensen_3 Rene Henriksen_4 Martin Laursen_5 Jan Heintze_6 Thomas Helveg  _7 Thomas Gravesen_2 Stig Töfting_8 Jesper Gronkjaer_11 Ebbe Sand  _9 Jon Dahl Tomasson  
 _19 Dennis Rommedahl","1 Tony Sylva_17 Ferdinand Coly_2 Omar Daf_4 Papa Malick Diop_13 Lamine Diatta_19 Papa Bouba Diop_14 Moussa N'Diaye_15 Salif Alassane Diao  
  _10 Khalilou Fadiga  _3 Pape Sarr_11 El-Hadji Diouf  ",2002,29.0,0.13894500107735402,0.06816239316239316,0.16443272821949292,18301.0,23.75,0.16364583333333332,0.0,0.19428571428571428,17302.0
20020606,Cameroon,1,Saudi Arabia,0,16,11,1,1,0,0,6,3,8,1,4,5,0%,0%,13 (6),14 (4),0.0,0.8,-0.2,0.0,0.2,-2.8,1 Boukar Alioum_5 Raymond Kalla Kongo_3 Pierrre Wome  _2 Bill Tchato_8 Geremi Njitap_4 Rigobert Song_17 Marc-Vivien Foe_23 Daniel Ngom Kome_12 Lauren Etame-Mayer_9 Samuel Eto'o  _10 Patrick Mboma,1 Mohammed Al Daeyea_13 Hussein Sulimani_2 Mohammed Al Jahani_4 Abdullah Zubromawi_6 Fouzi Al Shahri_3 Raza Takar_17 Abdullah Al Shahrani_7 Ibrahim Al Shahrani_18 Nawaf Al Temyat_14 Abdel Aziz al-Khathran_11 Obaid Al Dosari,2002,23.666666666666668,0.11594202898550725,0.05862977602108036,0.1741326306543698,6255.0,0.0,0.0,0.0,0.0,0.0
20020606,France,0,Uruguay,0,18,21,1,4,1,0,4,1,8,4,8,5,0%,0%,13 (7),11 (8),0.4,0.2,0.8,0.2,0.4,-0.2,16 Fabien Barthez_18 Frank Leboeuf_3 Bixente Lizarazu_15 Lilian Thuram_8 Marcel Desailly_4 Patrick Vieira_17 Emmanuel Petit  _22 Johan Micoud_12 Thierry Henry  _20 David Trezeguet_11 Sylvain Wiltord,1 Fabián Carini_14 Gonzalo Sorondo_3 Daniel Alejandro Lembo_4 Paolo Montero_6 Darío Rodríguez_16 Adrián Romero  _5 Pablo García  _9 Dario Silva  _8 Gustavo Varela_13 Sebastián Abreu  _20 Alvaro Recoba,2002,28.75,0.10242027760802588,0.030358006773101114,0.1630449113975528,24820.0,24.5,0.0,0.0,0.043478260869565216,2204.0
20020607,Sweden,2,Nigeria,1,8,12,2,1,0,0,3,2,8,2,3,2,0%,0%,8 (4),18 (5),0.0,0.8,-0.2,0.6,0.2,0.4,"1 Magnus Hedman_4 Johan Mjallby  _16 Teddy Lucic_15 Andreas Jakobsson_2 Olof Mellberg_7 Niclas Alexandersson  _6 Tobias Linderoth_9 Fredrik Ljungberg_8 Anders Svensson_10 Marcus Allbäck_11 Henrik Larsson  
 ",1 Ike Shoronmu_3 Celestine Babayaro_15 Justice Christopher_2 Joseph Yobo_14 Ifeanyi Udeze_5 Isaac Okoronkwo_6 Taribo West  _10 Jay-Jay Okocha_17 Julius Agahowa  _21 John Utaka_9 Bartholomew Ogbeche,2002,25.857142857142858,0.1298941798941799,0.007936507936507936,0.10613627564847077,11734.0,22.571428571428573,0.03184014053579271,0.0,0.10802469135802469,9940.0
20020607,Spain,3,Paraguay,1,13,16,1,3,0,0,4,2,4,3,2,2,0%,0%,12 (4),7 (2),0.6,0.2,1.4,0.2,0.4,-1.0,1 Iker Casillas_6 Fernando Hierro  _5 Carles Puyol   OG_20 Miguel Angel Nadal_3 Juan Francisco Garcia_17 Juan Carlos Valerón_21 Luis Enrique Martínez_11 Francisco De Pedro_8 Ruben Baraja  _10 Diego Tristán_7 Raúl González,1 José Luis Chilavert_4 Carlos Alberto Gamarra_5 Celso Ayala_2 Francisco Arce  _21 Denis Ramón Caniza_18 Julio Cáceres_13 Carlos Paredes_14 Diego Gavilan  _10 Roberto Acuña_20 José Cardozo_9 Roque Santa Cruz  ,2002,28.0,0.26835847475382363,0.03759428032683847,0.16273177247014456,7405.0,27.333333333333332,0.0967741935483871,0.016129032258064516,0.0967741935483871,3670.0
20020607,Argentina,0,England,1,21,18,1,2,0,0,5,1,9,3,4,4,55%,45%,11 (4),11 (5),0.4,0.4,0.2,0.2,0.6,0.6,12 Pablo Cavallero_4 Mauricio Roberto Pochettino_6 Walter Adrián Samuel_13 Diego Placente_10 Ariel Ortega_11 Juan Sebastián Verón_8 Javier Zanetti_14 Diego Pablo Simeone_3 Juan Pablo Sorín_9 Gabriel Batistuta  _18 Kily González,1 David Seaman_2 Danny Mills_5 Rio Ferdinand_6 Sol Campbell_3 Ashley Cole  _7 David Beckham  _8 Paul Scholes_21 Nicky Butt_18 Owen Lee Hargreaves_10 Michael Owen_11 Emile Heskey  ,2002,26.833333333333332,0.1953125,0.015625,0.1479779411764706,9285.0,23.77777777777778,0.189300032039218,0.0332332545437883,0.138568008423718,29030.0
20020608,South Africa,1,Slovenia,0,19,13,2,4,0,0,4,1,7,5,1,5,0%,0%,12 (6),5 (1),0.4,0.4,0.2,0.4,0.2,-0.6,16 Andre Arendse_2 Cyril Nzama_4 Aaron Mokoena_3 Bradley Carnell_19 Lucas Radebe  _7 Quinton Fortune_15 Sibusiso Zuma_6 MacBeth Sibaya_12 Tebeho Mokoena  _14 Siyabonga Nomvethe  _17 Benedict McCarthy,1 Marko Simeunovic_3 Zeljko Milinovic  _4 Maumer Vugdalic  _6 Aleksander Knavs_19 Amir Karic_18 Milenko Acimovic_11 Miran Pavlin  _7 Dzoni Novak_8 Ales Ceh  _13 Mladen Rudonja_21 Segastjan Cimirotic,2002,24.875,0.05555555555555555,0.007575757575757576,0.13268398268398268,6308.0,28.625,0.05287645811240721,0.018518518518518517,0.11541278818585288,9807.0
20020608,Italy,1,Croatia,2,26,21,1,1,0,0,3,0,5,4,5,4,45%,55%,9 (6),10 (7),0.6,0.2,0.6,0.4,0.4,0.6,"1 Gianluigi Buffon_2 Christian Panucci_13 Alessandro Nesta_3 Paolo Maldini_5 Fabio Cannavaro_19 Gianluca Zambrotta_6 Cristiano Zanetti_11 Christaino Doni_17 Damiano Tommasi_21 Christian Vieri  
 _10 Francesco Totti",1 Stipe Pletikosa_4 Stejpan Tomas_17 Robert Jarni_15 Danijel Saric_21 Robert Kovac  _3 Josip Simunic_5 Milan Rapajc  _7 Davor Vugrinec_10 Nico Kovac_14 Zvonimir Soldo_11 Alen Boksic,2002,26.5,0.1021791755996705,0.026230513529316372,0.16978292857903926,23559.0,28.666666666666668,0.16046555783397887,0.04621401989823042,0.19376683687829196,15085.0
20020608,Brazil,4,China,0,12,7,2,0,0,0,6,0,5,5,2,4,0%,0%,8 (7),5 (3),0.6,0.2,0.8,0.0,0.0,-2.0,"1 Marcos_6 Roberto Carlos  _2 Cafu_4 Jose Vitor Roque Junior  _3 Lúcio_14 Anderson Polga_19 Juninho Paulista_10 Rivaldo  _11 Ronaldinho  
 _8 Gilberto Silva_9 Ronaldo  ",22 Jiang Jin_17 Du Wei_14 Li Weifeng_4 Wu Chengying_21 Xu Yunlong_8 Li Tie_18 Li Xiaopeng_9 Ma Mingyu_19 Qi Hong_15 Zhao Junzhe_10 Hao Haidong,2002,26.4,0.40162876955329785,0.09494436381228834,0.12064183196258667,10278.0,0.0,0.0,0.0,0.0,0.0
20020609,Mexico,2,Ecuador,1,9,17,1,5,0,0,7,2,3,3,3,4,70%,30%,12 (7),7 (4),0.4,0.0,-0.2,0.8,0.0,1.4,"1 Oscar Pérez_16 Salvador Carmona_7 Ramón Morales_5 Manuel Vidrio_11 Braulio Luna_18 Johan Rodríguez_6 Gerardo Torrado  
 _4 Rafael Márquez_9 Jared Francisco Echavarria Borgetti  _21 Jesús Arellano_10 Cuauhtemoc Blanco","1 José Francisco Cevallos  _4 Ulises De La Cruz_6 Raul Guerron  _2 Augusto Porozo_3 Iván Hurtado_19 Edison Méndez_16 Kléver Chalá_20 Edwin Tenorio_5 Alfonso Obregón_9 Ivan Kaviedes  _11 Agustín Delgado  
 ",2002,25.571428571428573,0.045454545454545456,0.0,0.2727272727272727,1739.0,26.666666666666668,,,,0.0
20020609,Costa Rica,1,Turkey,1,15,9,2,3,0,0,7,4,3,5,1,2,0%,0%,11 (3),8 (2),0.4,0.2,0.8,0.4,0.2,0.2,1 Erick Lonnis_15 Harold Wallace McDonald_5 Gilberto Martínez Vidal  _22 Carlos Castro  _4 Mauricio Wright_3 Luis Marín_6 Wilmer López_10 Wálter Centeno_8 Mauricio Solís_11 Rónald Gómez_9 Paulo Wanchope,"1 Recber Rustu_4 Fatih Akyel_16 Umit Ozat_2 Emre Asik  _18 Ergun Penbe_21 Emre Belozoglu  
 _22 Umit Davala_8 Tugay Kerimoglu  _10 Yildiray Basturk_9 Hakan Sukur_11 Hasan Gokhan Sas",2002,26.857142857142858,0.19642857142857142,0.0,0.10714285714285714,2523.0,26.666666666666668,0.013888888888888888,0.034188034188034185,0.2297008547008547,4967.0
20020609,Japan,1,Russia,0,30,30,3,3,0,0,1,4,1,3,4,0,0%,0%,10 (2),15 (4),0.2,0.6,-0.2,0.2,0.4,-0.2,12 Seigo Narazaki_16 Koji Nakata  _17 Tsuneyasu Miyamoto  _3 Naoki Matsuda_5 Junichi Inamoto  _7 Hidetoshi Nakata_18 Shinji Ono_21 Kazuyuki Toda_20 Tomokazu Myojin_13 Atsushi Yanagisawa_11 Takayuki Suzuki,1 Rusian Nigmatullin_3 Yuri Nikiforov  _2 Yuri Kovtun_7 Victor Onopko_5 Andrei Solomatin  _9 Yegor Titov_4 Alexei Smertin_8 Valeri Karpin_20 Marat Izmailov_6 Igor Semshov_19 Rusian Pimenov  ,2002,22.77777777777778,0.13636363636363635,0.045454545454545456,0.0,1008.0,0.0,0.0,0.0,0.0,0.0
20020610,South Korea,1,United States,1,17,17,1,2,0,0,4,2,7,0,4,9,55%,45%,18 (9),6 (5),0.4,0.4,0.8,0.6,0.0,0.8,1 Lee Woon-Jae_4 Choi Jun-Chul_20 Hong Myung-Bo  _7 Tae-Young Kim_13 Lee Eul-Young_6 Yoo Sang-Chul_22 Song Chong-Gug_5 Kim Nam-Il_21 Park Ji-Sung_9 Seol Ki-Hyun_18 Hwang Sun-Hong,1 Brad Friedel_12 Jeff Agoos  _22 Tony Sanneh_23 Eddie Pope_2 Frankie Hejduk  _10 Claudio Reyna_21 Landon Donovan_5 John O'Brien_17 DaMarcus Beasley_20 Brian McBride_11 Clint Mathis  ,2002,30.0,,,,0.0,25.88888888888889,0.21428571428571427,0.07268907563025209,0.14285714285714285,5232.0
20020610,Tunisia,1,Belgium,1,21,18,4,1,0,0,2,2,6,5,2,2,0%,0%,9 (3),9 (3),0.0,0.4,-0.8,0.4,0.6,0.4,1 Ali Boumnjiel_2 Khaled Badra_15 Radhi Jaidi_12 Raouf Bouzaiene  _6 Hatem Trabelsi  _10 Kais Ghodhbane  _13 Riadh Bouazizi_8 Hassen Gabsi  _18 Selim Benachour_5 Zied Jaziri_21 Mourad Melki  ,1 Geert De Vlieger_12 Peter Van Der Heyden_2 Eric Deflandre_3 Glen De Boeck_16 Daniel Van Buyten  _6 Timmy Simons_11 Gert Verheyen_18 Yves Vanderhaeghe_8 Bart Goor_7 Marc Wilmots  _20 Branko Strupar,2002,25.142857142857142,0.0,0.0,0.0,184.0,28.0,0.18090969471914375,0.007653061224489796,0.13421112657873802,26324.0
20020610,Portugal,4,Poland,0,16,20,3,2,0,0,4,3,1,10,4,3,0%,0%,15 (8),16 (4),0.2,0.4,-0.4,0.4,0.0,-0.2,"1 Vitor Baia_5 Fernando Couto_18 Nuno Miguel Barreto Frechaut  _2 Paulo Jorge Costa  _23 Rui Jorge  _17 Jorge Paulo Bento_11 Sergio Conceicao_20 Petit_7 Luis Figo_8 Manuel Vieira Joao Pinto_9 Pedro Pauleta  
  ",1 Jerzy Dudek_15 Tomasz Waldoch_21 Marek Kozminski_4 Michal Zewlakow_6 Tomasz Hajto_7 Piotr Swierczewski  _18 Jacek Krzynowek_10 Radoslav Kaluzny_11 Emmanuel Olisadebe_19 Maciej Zurawski_9 Pavel Kryszalowicz,2002,27.666666666666668,0.0,0.0,0.12777777777777777,3003.0,26.142857142857142,0.14711095885416556,0.04064327485380116,0.13849574530782555,18097.0
20020611,Denmark,2,France,0,18,13,2,1,0,0,2,3,0,6,5,0,0%,0%,4 (2),12 (7),0.8,0.2,1.0,0.2,0.4,-0.2,1 Thomas Sorensen_12 Niclas Jensen  _3 Rene Henriksen_4 Martin Laursen_6 Thomas Helveg_7 Thomas Gravesen_2 Stig Töfting_17 Christian Poulsen  _10 Martin Jorgensen_9 Jon Dahl Tomasson  _19 Dennis Rommedahl  ,16 Fabien Barthez_3 Bixente Lizarazu_15 Lilian Thuram_2 Vincent Candela_8 Marcel Desailly_4 Patrick Vieira_10 Zinedine Zidane_7 Claude Makelele_21 Christophe Dugarry  _20 David Trezeguet_11 Sylvain Wiltord,2002,25.714285714285715,0.11545195001077353,0.035897435897435895,0.1771910687351864,14911.0,28.833333333333332,0.08724415204678364,0.0423076923076923,0.16779455315639524,19480.0
