Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year,avg_age_t1,avg_gpa_t1,avg_apa_t1,avg_ycpa_t1,total_minutes_t1,avg_age_t2,avg_gpa_t2,avg_apa_t2,avg_ycpa_t2,total_minutes_t2
19980617,Chile,1,Austria,1,0,0,4,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.0,1.0,0.0,0.25,0.25,-0.25,"-- Nelson Antonio Tapia_-- Pedro Reyes_-- Javier Margas_-- Francisco Rojas_-- Clarence Williams Acuña_-- Ronald Fuentes_-- Marcelo Salas  
 _-- Fabián Raphael Estay  _-- Nelson Parraguez_-- Moises Villarroel  _-- Iván Zamorano  ",-- Michael Konsel_-- Anton Pfeffer_-- Wolfgang Feiersinger_-- Arnold Wetl_-- Peter Schoettel  _-- Dietmar Kuhbauer_-- Anton Polster_-- Harald Cerny_-- Román Mahlich_-- Heimo Pfeifenberger_-- Mario Haas,1998,25.6,0.1111111111111111,0.0,0.0,651.0,28.6,0.06027902902902903,0.06199324324324325,0.11778028028028027,11040.0
19980617,Italy,3,Cameroon,0,0,0,2,4,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,0.6,0.0,0.4,-1.8,"-- Gianluca Pagliuca_-- Alessandro Nesta_-- Alessandro Costacurta  _-- Fabio Cannavaro_-- Paolo Maldini_-- Demetrio Albertini_-- Roberto Baggio_-- Luigi Di Biagio  
 _-- Dino Baggio_-- Christian Vieri  
 _-- Francesco Moriero",-- Jacques Songo`o_-- Pierre Njanka  _-- Raymond Kalla N`Kono  _-- Rigobert Song Bahanag  _-- Didier Angibeaud  _-- Joseph Ndo_-- Salomon Olembe_-- Francois Omam Biyick_-- Patrick Mboma_-- Samuel Ipoua_-- Pierre Wome  ,1998,26.285714285714285,0.0860816890228655,0.008530685001273236,0.12398617214793685,20087.0,22.666666666666668,0.0,0.0,0.0,957.0
19980618,France,4,Saudi Arabia,0,0,0,2,2,2,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),1.0,0.0,3.0,0.4,0.0,-0.4,"-- Fabien Barthez_-- Bixente Lizarazu  
  _-- Laurent Blanc  _-- Lilian Thuram_-- Marcel Desailly_-- Zinedine Zidane  _-- Christophe Dugarry_-- Didier Deschamps_-- Bernard Diomede_-- Thierry Henry  
 _-- Alain Boghossian",-- Mohammed Al Deayea_-- Mohammed Al Khilaiwi  _-- Hussain Sulimani_-- Abdullah Zubromawi_-- Mohammed Al Jahani  _-- Fuad Amin_-- Sami Al Jaber  _-- Hamzah Saleh_-- Khamis Al Owairan_-- Saeed Owairan_-- Ibrahim Al Shahrani,1998,27.333333333333332,0.054378512016509443,0.0040650406504065045,0.10226739866297872,15924.0,30.0,,,,0.0
19980618,South Africa,1,Denmark,1,0,0,4,3,2,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),1.0,0.0,3.0,1.0,0.0,1.0,"-- Hans Vonk_-- Pierre Issa  _-- Mark Fish_-- David Nyathi  
 _-- Lucas Redebe  _-- Brendan Augustine_-- Quinton Fortune_-- John Moshoeu_-- Helman Mkhalele_-- Benedict McCarthy  _-- Shaun Bartlett",-- Peter Schemeichel  _-- Marc Rieper_-- Soren Colding_-- Jes Hogh  _-- Michael Schojonberg  _-- Allan Nielsen  _-- Ebbe Sand_-- Martin Jorgensen_-- Michael Laudrup_-- Brian Laudrup_-- Thomas Helveg,1998,24.5,0.09055258467023172,0.0,0.12828282828282828,4086.0,27.666666666666668,0.1557731694828469,0.0,0.09121437105308072,9190.0
19980619,Nigeria,1,Bulgaria,0,0,0,4,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.0,0.8,0.2,0.4,-0.8,"-- Peter Rufai_-- Garba Lawal_-- Celestine Babayaro_-- Uche Okechukwu  _-- Taribo West_-- Daniel Amokachi_-- Mutiu Adepoju  _-- Sunday Oliseh_-- Augustine Okocha  _-- George Finidi_-- Víctor Ikpeba  
 ",-- Marian Hristov_-- Emil Kostadinov_-- Trifon Ivanov_-- Zdravko Zdravkov_-- Ivaylo Petkov_-- Krassimir Balakov_-- Ilian Iliev  _-- Radostin Kischischev  _-- Hristo Stoitchkov_-- Zlatko Yankov_-- Gocho Guintchev,1998,23.571428571428573,0.12901416887592004,0.05414746543778802,0.0890109661999063,10573.0,27.833333333333332,0.078125,0.0,0.0390625,3528.0
19980619,Spain,0,Paraguay,0,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.2,0.6,0.0,1.0,0.0,-- Andoni Zubizarreta_-- Fernando Hierro_-- Fernández Abelardo_-- Barjuan Sergi  _-- Carlos Aguilera_-- Luis Enrique_-- Guillermo Amor_-- Joseba Etxeberría_-- Rafael Alkorta_-- Raúl_-- José Antonio Pizzi,-- José Chilavert_-- Carlos Alberto Gamarra_-- Denis Ramón Caniza_-- Ricardo Ismael Rojas_-- Pedro Sarabia_-- Celso Rafael Ayala  _-- Francisco Arce  _10 Roberto Acuña_-- Julio Cesar Enciso_-- Jorge Campos_-- Miguel Benítez,1998,26.6,0.2042052565707134,0.026014500107115878,0.18638027263809492,18225.0,25.5,,,,0.0
19980620,Belgium,2,Mexico,2,0,0,1,2,1,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.2,0.0,0.4,0.4,0.4,"-- Filip De Wilde_-- Franky Van Der Elst_-- Vital Borkelmans_-- Eric Deflandre_-- Gordan Vidovic  _-- Enzo Scifo_-- Marc Wilmots  
 _-- Lorenzo Staelens_-- Danny Boffin_-- Luc Nilis_-- Luis Oliveira","-- Jorge Campos_-- Duilio Davino_-- Claudio Suárez_-- Jesús Ramírez  
 _-- Joel Sánchez_-- Cuauhtemoc Blanco  
 _-- Alberto García Aspe  _-- Jaime Ordiales_-- Pavel Pardo  _-- Luis Hernández_-- Francisco Palencia",1998,30.142857142857142,0.26470930503188567,0.026881720430107527,0.016129032258064516,5886.0,27.571428571428573,,,,0.0
19980620,Japan,0,Croatia,1,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.0,0.0,-1.0,0.0,0.0,-2.0,-- Seigo Narazaki_-- Masami Ihara_-- Yoshikatsu Kawaguchi_-- Eisuke Nakanishi  _-- Naoki Soma_-- Yukata Akita  _-- Hidetoshi Nakata_-- Hiroshi Nanami  _-- Motohiro Yamaguchi_-- Hidetoshi Nakayama_-- Shoji Jo,-- Drazen Ladic_-- Robert Jarni_-- Aljosa Asanovic_-- Slaven Bilic_-- Dario Simic_-- Igor Stimac_-- Robert Prosinecki  _-- Mario Stanic  _-- Krunoslav Jurcic_-- Davor Suker  _-- Zvonimir Soldo,1998,25.0,0.14776828110161444,0.0,0.09506129672796342,12683.0,27.5,0.17708259932320183,0.01338702147525677,0.24622261216191513,20550.0
19980620,Netherlands,5,South Korea,0,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.2,0.2,0.0,0.4,-0.8,-- Edwin van der Sar_-- Aron Winter_-- Frank De Boer  _-- Arthur Numan_-- Jaap Stam_-- Wim Jonk_-- Philip Cocu  _-- Edgar Davids_-- Dennis Bergkamp  _-- Marc Overmars  _-- Ronald De Boer,-- Kim Byung-Ji_-- Hong Myung-Bo_-- Lee Min-Sung_-- Sang Lee_-- Jung Seo_-- Yoo Sang-Chul_-- Young Choi  _-- Do Kim_-- Jong Ko  _-- Choi Sung-Yong_-- Choi Yong-Soo,1998,26.714285714285715,0.14659267215658195,0.11373672275927917,0.10042964554242749,18920.0,0.0,0.0,0.0,0.0,0.0
19980621,Argentina,5,Jamaica,0,0,0,1,2,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.0,0.6,0.0,0.0,-2.0,"-- Carlos Angel Roa_4 Javier Zanetti_2 Roberto Ayala_-- Roberto Sensini_-- José Chamot  _10 Ariel Ortega  
 _14 Diego Pablo Simeone_-- Juan Sebastián Verón_-- Matias Jesús Almeyda_-- Gabriel Batistuta  
  _-- Claudio Javier López","-- Warren Barrett_-- Ricardo Gardener_-- Ian Goodison_-- Frank Sinclair_-- Stephen Malcolm_-- Theodore Whitmore_-- Fitzroy Simpson_-- Christopher Dawes_-- Darryl Powell  
 _-- Deon Burton_-- Paul Hall",1998,24.25,0.173465247887773,0.011944444444444445,0.11546867527498803,13995.0,24.125,0.05,0.0,0.3,1641.0
19980621,Germany,2,Yugoslavia,2,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.2,0.6,0.8,0.2,1.2,-- Andreas Köpke_-- Juergen Kohler_-- Christian Woms_-- Christian Ziege_-- Andreas Moeller_-- Jorg Heinrich_-- Jens Jeremies_-- Olaf Thon_-- Dietman Hamann_-- Jürgen Klinsmann_-- Oliver Bierhoff  ,-- Ivica Kralj_-- Sinisa Mihajlovic   OG_-- Predrag Mijatovic  _-- Slobodan Komljenovic_-- Goran Djorovic_-- Dragan Stojkovic  _-- Slavisa Jokanovic_-- Vladimir Jugovic_-- Zeljko Petrovic_-- Darko Kovacevic_-- Dejan Stankovic,1998,27.75,0.19073137007919616,0.1240851539764583,0.20697599501947328,12371.0,27.428571428571427,0.14506555798362902,0.039760731878958476,0.13552971097694974,15759.0
19980621,United States,1,Iran,2,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.2,0.2,-0.6,0.0,0.0,-1.0,-- Kasey Keller_-- Thomas Dooley_-- Eddie Pope_-- Davis Regis  _-- Frankie Hejduk_-- Tab Ramos_-- Claudio Reyna_-- Roy Wegerle_-- Brian McBride  _-- Cobi Jones_-- Joe-Max Moore,-- Ahmad Abedzadeh_-- Mehdi Mahdavikia  _-- Mohammad Khakpour_-- Mehdi Peshazadeh_-- Javad Zarinchech  _-- Hamid Estilli  _-- Karim Bagheri_-- Ali Daei_-- Nader Mohammadkhani_-- Khodadad Aziz_-- Mehrdad Minavand  ,1998,27.375,0.23078231292517007,0.08503401360544217,0.1564625850340136,3257.0,26.2,,,,0.0
19980622,Colombia,1,Tunisia,0,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.2,0.0,-0.6,0.0,0.0,-2.0,-- Faryd Mondragón_-- Jorge Hernán Bermúdez_-- Wilmer Cabrera_-- Ever Palacios_-- José Santa  _-- Mauricio Serna_-- Carlos Valderrama_-- Freddy Rincón_-- Harold Lozano_-- José Valencia_-- Antony De Avila,-- Chokri El Ouaer_-- Sami Trabelsi_-- Riadh Bouazizi  _-- Ferid Chouchane_-- Tarek Thabet_-- Skander Souayah_-- Sirajeddine Chihi_-- José Clayton  _-- Zoubele Baya_-- Mehdi Ben Slimane_-- Adel Sellimi,1998,29.8,0.4,0.6,0.0,450.0,25.142857142857142,0.0,0.0,0.10526315789473684,1015.0
19980622,Romania,2,England,1,0,0,4,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.2,0.0,0.6,0.2,0.6,-- Bogdan Stelea_-- Dan Petrescu  _-- Gheorghe Popescu_-- Liviu Ciobotariu  _-- Lulian Filipescu  _-- Gheorghe Hagi  _-- Dinu Moldovan  _-- Dorinel Munteanu_-- Constantin Galca_-- Gabriel Popescu  _-- Adrian Ilie,-- David Seaman_-- Tony Adams_-- Sol Campbell_-- Graeme Le Saux_-- Gary Neville_-- Paul Scholes_-- Darren Anderton_-- David Batty_-- Paul Ince_-- Alan Shearer_-- Teddy Sheringham,1998,27.571428571428573,0.22112012987012988,0.2,0.09732142857142857,10002.0,25.77777777777778,0.1706447195650599,0.01156595191682911,0.17496795754411426,25072.0
19980623,Brazil,1,Norway,2,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.8,0.2,1.2,0.2,0.6,0.0,-- Taffarel_6 Roberto Carlos_2 Cafu_-- Leonardo Leonardo Da Araújo_-- Junior Baiano_-- Marcelo Costa Goncalves_-- Dunga_-- Carlos Cesar Sampaio_-- Rivaldo_9 Ronaldo_-- José Oliveira Bebeto  _  -- Bebeto,"-- Frode Grodas_-- Dan Eggen_-- Henning Berg_-- Stig Bjornebye_-- Ronny Johnsen_-- Kjetil Rekdal  _-- Oyvind Leonhardsen  _-- Havard Flo_-- Roar Strand_-- Tore Flo  
 _-- Vidar Riseth",1998,25.5,0.43814714415759715,0.021258503401360544,0.1811117987076175,14786.0,27.2,0.05984848484848485,0.011764705882352941,0.1128915202444614,11024.0
19980623,Chile,1,Cameroon,1,0,0,4,1,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.0,1.0,0.0,0.0,0.4,-2.2,-- Nelson Antonio Tapia_-- Javier Margas_-- Francisco Rojas  _-- Pedro Reyes_-- Ronald Fuentes_-- Marcelo Salas_-- José Sierra  _-- Clarence Williams Acuña_-- Nelson Parraguez  _-- Moises Villarroel  _-- Iván Zamorano,"-- Jacques Songo`o_-- Pierre Njanka_-- Rigobert Song Bahanag  
 _-- Joseph Ndo_-- Pierre Wome_-- Michel Pensee_-- Francois Omam Biyick_-- Patrick Mboma  _-- Salomon Olembe_-- Joseph Job_-- Marcel Mahouve",1998,25.0,0.05555555555555555,0.0,0.0,658.0,22.0,,,,0.0
19980623,Italy,2,Austria,1,0,0,1,4,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.0,0.2,0.4,-0.2,-- Gianluca Pagliuca_-- Alessandro Nesta_-- Alessandro Costacurta_-- Fabio Cannavaro_-- Paolo Maldini  _-- Gianluca Pessotto_-- Luigi Di Biagio_-- Alessandro Del Piero_-- Dino Baggio_-- Christian Vieri  _-- Francesco Moriero,-- Michael Konsel_-- Anton Pfeffer_-- Wolfgang Feiersinger  _-- Arnold Wetl_-- Dietmar Kuhbauer_-- Hannes Reinmayr  _-- Anton Polster_-- Ivica Vastic  _-- Peter Schoettel  _-- Román Mahlich_-- Heimo Pfeifenberger,1998,25.11111111111111,0.11086795829442887,0.026180079311418053,0.1282059537637631,23949.0,29.0,0.13202843493413668,0.015625,0.1396175381920996,13319.0
19980623,Scotland,0,Morocco,3,0,0,1,1,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.2,0.2,-0.4,0.0,0.2,-1.2,-- James Leighton_-- Christian Dailly_-- Colin Hendry_-- Jackie McNamara_-- David Weir_-- Tommy Boyd_-- John Collins_-- Craig Burley  _-- Gordon Durie_-- Darren Jackson_-- Paul Lambert,"-- Driss Benzekri_-- Nourredine Naybet_-- Smahi Triki_-- Abdelilah Saber_-- Lahcen Abrami_-- Youssef Chippo  _-- Abdeljalil Hadda  _-- Mustapha Hadji_-- Tahar El Khalej_-- Chiba Said_-- Salaheddine Bassir  
 ",1998,27.333333333333332,0.05748852833302517,0.006644518272425249,0.15268456700779068,14758.0,25.5,0.125,0.0,0.0,731.0
19980624,France,2,Denmark,1,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),1.0,0.0,3.5,0.5,0.5,0.5,-- Fabien Barthez_-- Patrick Vieira  _-- Marcel Desailly_-- Vincent Candela_-- Frank Leboeuf_-- Emmanuel Petit  _-- Bernard Diomede  _-- Christian Karembeu_-- Robert Pires_-- David Trezeguet_-- Youri Djorkaeff  ,-- Peter Schemeichel_-- Marc Rieper_-- Jan Heintze_-- Jes Hogh_-- Michael Schojonberg_-- Martin Laursen_-- Allan Nielsen_-- Martin Jorgensen_-- Michael Laudrup_-- Brian Laudrup  _-- Thomas Helveg,1998,26.0,0.10917525531515863,0.010295189504373177,0.17122591276726615,21906.0,29.166666666666668,0.1239444657791432,0.057291666666666664,0.09642270438641405,11385.0
19980624,Nigeria,1,Paraguay,3,0,0,2,0,2,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.0,0.4,0.0,1.0,0.0,"-- Peter Rufai_-- Garba Lawal_-- Austine Eguavoen  
 _-- Benedict Iroha  
 _-- Taribo West_-- Sunday Oliseh_-- Wilson Oruma  _-- Nwankwo Kanu_-- Rashidi Yekini_-- Tijani Babangida_-- Uchenna Okafor",-- José Chilavert_-- Carlos Alberto Gamarra_-- Denis Ramón Caniza_-- Pedro Sarabia_-- Celso Rafael Ayala  _-- Carlos Paredes_-- Francisco Arce_-- Julio Cesar Enciso_-- José Saturnino Cardozo  _-- Miguel Benítez  _-- Hugo Brizuela,1998,21.833333333333332,0.12040962621607783,0.10358422939068102,0.1268812549457711,10938.0,22.333333333333332,,,,0.0
19980624,South Africa,2,Saudi Arabia,2,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.0,0.5,-1.5,0.4,0.0,-1.0,"-- Hans Vonk_-- Pierre Issa_-- Mark Fish_-- David Nyathi_-- Lucas Redebe  _-- Quinton Fortune  _-- Willem Jackson_-- John Moshoeu_-- Helman Mkhalele_-- Benedict McCarthy_-- Shaun Bartlett  
 ",-- Mohammed Al Deayea_-- Hussain Sulimani_-- Abdullah Zubromawi_-- Mohammed Al Jahani_-- Fuad Amin_-- Sami Al Jaber  _-- Hamzah Saleh_-- Fahad Al Mehalel_-- Khamis Dossari  _-- Youssef Al Tunian  _-- Nawaf Al Temiyat,1998,25.0,0.09019607843137255,0.0,0.15751633986928104,3372.0,30.0,,,,0.0
19980624,Spain,6,Bulgaria,1,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.2,0.6,0.2,0.2,-1.0,"-- Andoni Zubizarreta_-- Fernando Hierro  _6 Miguel Ángel Nadal Homar_-- Barjuan Sergi_-- Carlos Aguilera  _-- Luis Enrique  _-- Guillermo Amor_-- Joseba Etxeberría_-- Rafael Alkorta_-- Fernando Morientes  
 _-- Pérez Alfonso",-- Zdravko Zdravkov_-- Emil Kostadinov  _-- Trifon Ivanov_-- Daniel Boromirov_-- Krassimir Balakov_-- Gueorgui Batchev  _-- Radostin Kischischev_-- Hristo Stoitchkov_-- Ivaylo Iordanov_-- Lubo Penev  _-- Gocho Guintchev,1998,28.25,0.13823529411764707,0.016560678325384208,0.22233704292527823,14218.0,29.0,0.03125,0.0,0.078125,3133.0
