Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year,avg_age_t1,avg_gpa_t1,avg_apa_t1,avg_ycpa_t1,total_minutes_t1,avg_age_t2,avg_gpa_t2,avg_apa_t2,avg_ycpa_t2,total_minutes_t2
19940625,Argentina,2,Nigeria,1,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.4,0.8,1.0,0.0,3.0,"-- Luis Islas_-- Fernando Gabriel Cáceres_-- Oscar Ruggeri_-- José Chamot_14 Diego Pablo Simeone_-- Roberto Sensini_-- Diego Maradona_-- Claudio Caniggia  
  _-- Gabriel Batistuta_-- Abel Balbo_-- Fernando Redondo",-- Peter Rufai_-- Austine Eguavoen  _-- Chidi Nwanu_-- Michael Emenalo  _-- Daniel Amokachi_-- Okechukwu Uche_-- Emmanuel Amunike_-- Rashidi Yekini_-- Samson Siasia  _-- George Finidi_-- Sunday Oliseh,1994,27.333333333333332,0.37555579496755964,0.009523809523809523,0.12811343340755108,12023.0,24.0,0.14285714285714285,0.0,0.14285714285714285,582.0
19940625,Belgium,1,Netherlands,0,0,0,1,5,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.0,0.6,0.2,0.6,0.0,-- Michel Preud`homme_-- Michel De Wolf_-- George Grun_-- Franky Van Der Elst_-- Enzo Scifo_-- Vital Borkelmans  _-- Marc Degryse_-- Philippe Albert  _-- Marc Emmers_-- Lorenzo Staelens_-- Josip Weber,"-- Ed De Goey_--_-- Frank De Boer_-- Johannes De Wolf_-- Dennis Bergkamp  _-- Stan Valckx_-- Wim Jonk  _-- Bryan Roy_-- Ronald De Boer_-- Franklin Edmundo Rijkaard  _-- Jan Wouters  
 ",1994,28.571428571428573,0.0981060606060606,0.008333333333333333,0.20714285714285716,5353.0,25.5,0.37406759906759907,0.04873737373737374,0.018434343434343435,8088.0
19940625,Saudi Arabia,2,Morocco,1,0,0,4,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),1.0,0.0,1.0,0.2,0.4,0.0,"-- Mohammed Al Deayea  _-- Mohamed Al Jawad_-- Mohammed Al Khilaiwi_-- Ahmed Madani_-- Awad Al Anazi_-- Fahad Al Bishi_-- Fuad Amin  
 _  -- Sami Al Jaber_-- Saeed Owairan_-- Sami Al Jaber  _-- Khalid Al Muwallid  _-- Talal Jebreen  ",-- Khalil Azmi_-- Nacer Abdellah_-- Abdelkrim El Hadrioui  _-- Nourredine Naybet  _-- Larbi Hababi_-- Smahi Triki_-- Mohamed Chaouch  _-- Rachid Azzouzi_-- Rachid Daoudi_-- Ahmed Bahja_-- Tahar El Khalej,1994,23.0,,,,0.0,24.0,0.07407407407407407,0.0,0.1111111111111111,2040.0
19940626,Bulgaria,4,Greece,0,0,0,4,4,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.2,0.2,-1.2,0.0,0.0,-4.0,"-- Borislav Mihaylov_-- Emil Kostadinov_-- Petar Houbtchev  _-- Emil Kremenliev_-- Trifon Ivanov  
 _-- Tzanko Tzvetanov_-- Nasko Sirakov_-- Iordan Letchkov  _-- Hristo Stoitchkov  
 _-- Krassimir Balakov_-- Azlatko Iankov  ",-- Ilias Atmatsidis_-- Eustratios Apostolakis_-- Vaios Karagiannis  _-- Kyriakos Karataidis_-- Yannis Kalitzakis_-- Minas Hantzidis  _-- Nikolaos Nioplias_-- Savvas Kofidis_-- Nikolaos Machlas_-- Alenxandros Alexiou  _-- Spyridon Marangos,1994,26.333333333333332,0.35416666666666663,0.0,0.0,965.0,26.333333333333332,0.12835875090777052,0.0,0.16467901492369683,12800.0
19940626,Switzerland,0,Colombia,2,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.5,0.5,1.5,0.0,0.2,-1.0,-- Marco Pascolo_-- Alain Geiger_-- Dominique Herr_-- Marc Hottiger_-- Yvan Quentin_-- Georges Bregy  _-- Alain Sutter_-- Christophe Ohrel_-- Ciriaco Sforza_-- Stephane Chapuisat_-- Adrian Knup  ,"-- Oscar Córdoba_-- Andrés Escobar_-- Luis Herrera_-- Wilson Pérez_-- Alexis Mendoza_-- Carlos Valderrama  _-- Freddy Rincón_-- Hernán Gaviria  
 _-- Leonel Alvarez  _-- José Valencia_-- Faustino Asprilla",1994,26.555555555555557,0.1198604370435157,0.017361111111111112,0.09981931517726651,23254.0,27.571428571428573,0.29411764705882354,0.08823529411764706,0.11764705882352941,2523.0
19940626,United States,0,Romania,1,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.2,0.2,-1.0,0.2,0.4,-0.4,-- Tony Meola_-- Juergen Sommer_-- Marcelo Balboa_-- Thomas Dooley_-- Alexi Lalas_-- Fernando Clavijo  _-- Paul Caligiuri_-- Eric Wynalda_-- Tab Ramos_-- John Harkes  _-- Ernie Stewart,"-- Florin Prunea_-- Dan Petrescu  
 _-- Gheorghe Popescu_-- Daniel Prodan_-- Gheorghe Hagi_-- Ioan Lupescu_-- Ilie Dumitrescu_-- Miodrag Belodedicci_-- Dorinel Munteanu_-- Tibor Selymes_-- Florin Raducioiu  ",1994,27.22222222222222,0.12709159910298432,0.014705882352941176,0.052850612385716755,6979.0,24.285714285714285,0.0997316101680428,0.016125369066545537,0.1332229491622281,10377.0
19940627,Bolivia,1,Spain,3,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.0,0.5,-0.5,0.4,0.4,0.4,-- Carlos Trucco_-- Carlos Borja_-- Miguel Rimba_-- Marco Sandy_-- Juan Peña_-- Erwin Sánchez  _-- Milton Melgar_-- Mauricio Ramos_-- Modesto Soruco_-- Luis Ramallo_-- Vladimir Soria,"-- Andoni Zubizarreta_-- Fernández Abelardo_-- Albert Ferrer  _-- Barjuan Sergi_-- Juan Goikoetxea_-- José Caminero  
  _-- Josep Guardiola  _-- Salvador Voro_-- Julio Salinas_-- Julen Guerrero López_-- Felipe Miñambres",1994,26.571428571428573,,,,0.0,27.0,0.14,0.0,0.20285714285714285,4903.0
19940627,Germany,3,South Korea,2,0,0,3,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.5,0.5,0.5,0.0,0.4,-1.0,"-- Bodo Illgner_-- Andreas Brehme  _-- Guido Buchwald_-- Juergen Kohler_-- Lothar Matthäus_-- Karlheinz Riedle  _  -- Karlheinz Riedle_-- Thomas Berthold_-- Thomas Hässler_-- Stefan Effenberg  _-- Matthias Sammer_-- Jürgen Klinsmann  
  _-- Jürgen Klinsmann  
  ",-- In Choi_-- Hong Myung-Bo  _-- Pan Kim_-- Jung Park_-- Hong Shin_-- Joo Sung Kim_-- Young Cho_-- Joeng Ko_-- Young Choi  _-- Sun Hwang  _-- Young Lee,1994,27.6,0.3489533154847557,0.06844789197730375,0.17683424681396284,23462.0,0.0,0.0,0.0,0.0,0.0
19940628,Brazil,1,Sweden,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.8,0.0,1.2,0.2,0.2,-0.2,-- Claudio Taffarel_-- Marcio Marcio Santos_-- Jorge Jorginho_-- Leonardo Leonardo Da Araújo_-- Santos Aldair  _-- Rai_-- Dunga_-- Mauro Silva_-- Cézar Zinho_-- Romário  _--,-- Thomas Ravelli_-- Roger Ljung_-- Roland Nilsson_-- Stefan Schwarz_-- Patrik Andersson_-- Pontus Kamark_-- Kennet Andersson  _-- Klas Ingesson_-- Jonas Thern_-- Thomas Brolin_-- Henrik Larsson,1994,27.0,0.3027375201288245,0.0,0.11138981791155704,6300.0,25.0,0.0645986895986896,0.011363636363636364,0.032862407862407864,11287.0
19940628,Italy,1,Mexico,1,0,0,1,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.2,0.4,0.6,0.2,0.6,-- Luca Marchegiani_-- Alessandro Costacurta_-- Antonio Benarrivo_-- Luigi Apolloni_-- Paolo Maldini_-- Demetrio Albertini  _-- Roberto Baggio_-- Dino Baggio_-- Nicola Berti_-- Giuseppe Signori_-- Pierluigi Casiraghi,-- Jorge Campos_-- Claudio Suárez_-- Jesús Ramírez_-- Marcos Ambriz_-- Alberto García Aspe  _-- Joaquín Del Olmo  _-- Luis García  _-- Marcelino Bernal  _--_-- Luis Zague_-- Carlos Hermosillo,1994,24.5,0.20734425003627327,0.036413708690330476,0.11500070128314352,33955.0,25.75,0.45454545454545453,0.0,0.09090909090909091,1627.0
19940628,Republic of Ireland,0,Norway,0,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.2,0.4,-0.2,0.5,0.0,0.0,-- Pat Bonner_-- Steve Staunton_-- Phil Babb_-- Gary Kelly  _-- Andy Townsend_-- John Sheridan_-- Ray Houghton  _-- John Aldridge_-- Paul McGrath_-- Roy Keane  _-- Jason McAteer,-- Erik Thorstvedt_-- Henning Berg_-- Gunnar Halle_-- Erland Johnsen  _-- Rune Bratseth_-- Stig Bjornebye_-- Kjetil Rekdal_-- Erik Mykland_-- Jostein Flo_-- Oyvind Leonhardsen_-- Goran Sorloth  ,1994,26.555555555555557,0.07789019923166264,0.0,0.06317730969811314,20789.0,26.166666666666668,0.0666629711751663,0.005,0.04832253112740918,10441.0
19940628,Russia,6,Cameroon,1,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.0,0.0,-2.0,0.2,0.2,-1.4,"-- Stanislav Cherchesov_-- Dimitri Khlestov  _-- Vladisav Ternavski_-- Victor Onopko_-- Omar Tetradze_-- Valery Karpin  _-- Yuri Nikiforov  _-- Ilia Tsymbalar_-- Igor Lediakhov_-- Oleg Salenko  
    _-- Dimitri Radchenko  ",-- Jacques Songo`o  _-- Stephen Tataw Eta_-- Víctor Ndip Akem_-- Hans Agbo_-- Raymond Kalla N`Kono_-- David Embé_-- Andre Kana Bijick  _-- Louis Mfede_-- Thomas Libiih_-- Francois Omam Biyick_-- Marc Foe,1994,0.0,0.0,0.0,0.0,0.0,25.0,,,,0.0
19940629,Belgium,0,Saudi Arabia,1,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.0,0.4,0.5,0.0,0.0,-- Michel Preud`homme_-- Michel De Wolf_-- Franky Van Der Elst_-- Dirk Medved_-- Danny Boffin_-- Rudi Smidts  _-- Enzo Scifo  _-- Marc Degryse_-- Philippe Albert_-- Lorenzo Staelens_-- Marc Wilmots,-- Mohammed Al Deayea_-- Mohamed Al Jawad_-- Mohammed Al Khilaiwi_-- Abdullah Zabermawi_-- Ahmed Madani  _-- Fahad Al Bishi_-- Saeed Owairan  _-- Talal Jebreen_-- Majed Mohammed_-- Hamzah Falatah  _-- Hamzah Saleh,1994,27.875,0.08409090909090909,0.0071428571428571435,0.18095238095238095,5473.0,23.0,,,,0.0
19940629,Morocco,1,Netherlands,2,0,0,5,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.2,0.2,-0.2,0.2,0.4,-0.2,"-- Zakaria Alaoui_-- Abdelkrim El Hadrioui_-- Smahi Triki_-- Rachid Neqrouz_-- Larbi Hababi  _-- Rachid Azzouzi_-- Hassan Nader  
 _-- Ahmed Bahja_-- Tahar El Khalej  _-- Abdelmejid Bouyboud  _-- Mohamed Samadi  ",-- Ed De Goey_--_-- Frank De Boer_-- Stan Valckx  _-- Dennis Bergkamp  _-- Aron Winter_-- Wim Jonk_-- Jan Wouters  _-- Richard Witschge_-- Marc Overmars_-- Peter Van Vossen,1994,22.2,0.07407407407407407,0.0,0.1111111111111111,2040.0,26.166666666666668,0.302707776856713,0.07617251542783458,0.06087148076509778,16954.0
19940630,Argentina,0,Bulgaria,2,0,0,3,5,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.4,0.8,0.2,0.2,-0.6,-- Luis Islas_-- Fernando Gabriel Cáceres_-- José Chamot_-- Hernan Díaz_14 Diego Pablo Simeone_-- Oscar Ruggeri  _-- Claudio Caniggia_-- Gabriel Batistuta  _-- Abel Balbo_-- Fernando Redondo_-- Leonardo Rodríguez  ,"-- Borislav Mihaylov_-- Emil Kostadinov_-- Petar Houbtchev_-- Emil Kremenliev_-- Trifon Ivanov  _-- Tzanko Tzvetanov  
 _-- Nasko Sirakov  _-- Iordan Letchkov_-- Hristo Stoitchkov  
 _-- Krassimir Balakov  _-- Azlatko Iankov  
 ",1994,26.4,0.41220541549953316,0.011428571428571429,0.13065919701213818,9854.0,26.5,0.23611111111111108,0.0,0.3333333333333333,1055.0
19940630,Greece,0,Nigeria,2,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.0,0.0,-4.0,0.5,0.0,1.0,-- Christos Karkamanis_-- Yannis Kalitzakis  _-- Vaios Karagiannis_-- Alenxandros Alexiou_-- Alexios Alexandris_-- Anastassios Mitropoulos  _-- Nikolaos Nioplias_-- Savvas Kofidis_-- Nikolaos Machlas_-- Panagiotis Tsalouchidis_-- Minas Hantzidis,-- Peter Rufai_-- Chidi Nwanu_-- Okechukwu Uche_-- Michael Emenalo_-- Daniel Amokachi_-- Stephen Keshi  _-- Emmanuel Amunike_-- Rashidi Yekini  _-- Samson Siasia_-- George Finidi  _-- Sunday Oliseh  ,1994,26.833333333333332,0.17583774250440917,0.0,0.1594969420945652,12935.0,25.166666666666668,0.07142857142857142,0.0,0.3214285714285714,942.0
19940702,Germany,3,Belgium,2,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.0,-0.2,"-- Bodo Illgner_-- Guido Buchwald_-- Juergen Kohler_-- Martin Wagner  _-- Thomas Berthold_-- Thomas Helmer  _-- Lothar Matthäus_-- Rudi Völler  
 _-- Jürgen Klinsmann  _-- Jürgen Klinsmann  _  -- Rudi Völler_-- Thomas Hässler_-- Matthias Sammer","-- Michel Preud`homme_-- Michel De Wolf_-- George Grun  _-- Enzo Scifo_-- Rudi Smidts_-- Philippe Albert  
 _-- Franky Van Der Elst_-- Marc Emmers_-- Lorenzo Staelens_-- Luc Nilis_-- Josip Weber",1994,27.818181818181817,0.35921329131332114,0.0930322474972357,0.1816293220963722,28447.0,28.833333333333332,0.11772727272727272,0.01,0.05333333333333333,5328.0
19940702,Spain,3,Switzerland,0,0,0,4,4,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.4,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,"-- Andoni Zubizarreta_-- Fernández Abelardo_-- Albert Ferrer  _-- Juan Goikoetxea  _-- Fernando Hierro  _-- José Camarasa  
 _-- Luis Enrique Martínez  _6 Miguel Ángel Nadal Homar_-- Barjuan Sergi_-- José Bakero_-- Rafael Alkorta",-- Marco Pascolo  _-- Alain Geiger_-- Dominique Herr_-- Marc Hottiger  _-- Yvan Quentin_-- Christophe Ohrel_-- Georges Bregy_-- Stephane Chapuisat_-- Adrian Knup_-- Ciriaco Sforza_-- Thomas Bickel,1994,24.0,0.13636363636363638,0.0,0.170995670995671,8245.0,26.75,0.12168509693711306,0.01953125,0.09255988746916166,21712.0
19940703,Romania,3,Argentina,2,0,0,3,4,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.4,0.0,0.4,0.2,0.4,"-- Florin Prunea_-- Dan Petrescu_-- Gheorghe Popescu  _-- Daniel Prodan_-- Miodrag Belodedicci_-- Gheorghe Mihali_-- Gheorghe Hagi  _-- Ioan Lupescu_-- Ilie Dumitrescu  
  _-- Dorinel Munteanu_-- Tibor Selymes  ","-- Luis Islas_-- Fernando Gabriel Cáceres  _-- Oscar Ruggeri  
 _-- José Chamot  _14 Diego Pablo Simeone_-- Roberto Sensini_10 Ariel Ortega_-- Gabriel Batistuta  _-- Abel Balbo  _-- José Basualdo_-- Fernando Redondo  ",1994,24.666666666666668,0.08737295169932742,0.01580992757463346,0.11342177091702707,13676.0,24.8,0.5299719887955182,0.019047619047619046,0.15406162464985995,6999.0
19940703,Saudi Arabia,1,Sweden,3,0,0,1,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6666666666666666,0.0,0.3333333333333333,0.2,0.4,0.0,-- Mohammed Al Deayea_-- Mohamed Al Jawad_-- Mohammed Al Khilaiwi_-- Abdullah Zabermawi_-- Ahmed Madani_-- Fahad Al Bishi_-- Fuad Amin_-- Saeed Owairan_-- Sami Al Jaber_-- Hamzah Falatah_-- Hamzah Saleh,"-- Thomas Ravelli_-- Roger Ljung  _-- Patrik Andersson_-- Joachim Björklund_-- Roland Nilsson  _-- Stefan Schwarz_-- Thomas Brolin_-- Martin Dahlin  _-- Kennet Andersson  
 _-- Klas Ingesson_-- Jonas Thern  ",1994,27.0,,,,0.0,24.75,0.12438129829434177,0.038537549407114624,0.06003632090588612,12251.0
19940705,Nigeria,1,Italy,2,0,0,4,5,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6666666666666666,0.0,1.3333333333333333,0.4,0.4,0.2,-- Peter Rufai_-- Austine Eguavoen_-- Chidi Nwanu  _-- Michael Emenalo  _-- Emmanuel Amunike  _-- Okechukwu Uche_-- Augustine Okocha_-- Daniel Amokachi_-- Rashidi Yekini_-- George Finidi_-- Sunday Oliseh  ,"-- Luca Marchegiani_-- Alessandro Costacurta  _-- Paolo Maldini  
 _-- Antonio Benarrivo_-- Roberto Donadoni_-- Demetrio Albertini_-- Roberto Baggio  
 _-- Daniele Massaro  _-- Nicola Berti_-- Giuseppe Signori  _-- Roberto Mussi",1994,23.75,0.14285714285714285,0.0,0.14285714285714285,582.0,26.625,0.16519552553724498,0.0406674935006317,0.09630401046853737,24136.0
19940710,Bulgaria,2,Germany,1,0,0,3,5,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.4,0.2,0.2,0.75,0.25,0.75,"-- Borislav Mihaylov  _-- Emil Kostadinov_-- Petar Houbtchev_-- Trifon Ivanov  _-- Hristo Stoitchkov  
 _-- Tzanko Tzvetanov_-- Azlatko Iankov_-- Nasko Sirakov_-- Iordan Letchkov  _-- Krassimir Balakov_-- Ilian Kiriakov","-- Bodo Illgner_-- Guido Buchwald_-- Juergen Kohler_-- Martin Wagner  _-- Lothar Matthäus  _-- Thomas Berthold_-- Thomas Helmer  
 _-- Lothar Matthäus  _-- Rudi Völler  _-- Jürgen Klinsmann  _-- Thomas Hässler  _-- Andreas Möller",1994,27.666666666666668,0.23611111111111108,0.0,0.3333333333333333,1055.0,29.0,0.3194423309883577,0.16940559768057803,0.2030507858694326,18519.0
