Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year,avg_age_t1,avg_gpa_t1,avg_apa_t1,avg_ycpa_t1,total_minutes_t1,avg_age_t2,avg_gpa_t2,avg_apa_t2,avg_ycpa_t2,total_minutes_t2
20100615,New Zealand,1,Slovakia,1,17,15,2,1,0,0,0,1,3,10,1,1,49%,51%,10 (2),14 (2),0.4,0.0,-0.6,0.4,0.2,0.4,"1 Mark Paston_6 Ryan Nelsen_19 Tommy Smith_4 Winston Reid  
 _5 Ivan Vicelich_7 Simon Elliott_3 Tony Lochhead  _11 Leo Bertos_14 Rory Fallon_9 Shane Smeltz_10 Chris Killen",1 Jan Mucha_16 Jan Durica_3 Martin Skrtel_4 Marek Cech_5 Radoslav Zabavnik_17 Marek Hamsik_6 Zdeno Strba  _18 Erik Jendrisek_7 Vladimir Weiss_9 Stanislav Sestak_11 Robert Vittek  ,2010,28.125,0.1237214325529543,0.02766164994425864,0.0928447005892658,14471.0,25.571428571428573,0.15906772965596497,0.09760778437249026,0.1734861543685073,15222.0
20100615,Ivory Coast,0,Portugal,0,17,14,2,1,0,0,2,1,6,4,1,2,44%,56%,8 (2),7 (1),0.4,0.2,0.2,0.8,0.2,1.6,1 Boubacar Barry_5 Didier Zokora  _4 Kolo Touré_17 Siaka Tiéné_20 Guy Demel  _19 Yaya Touré_9 Cheick Tioté_21 Emmanuel Eboué_10 Gervinho_8 Salomon Kalou_15 Aruna Dindane,1 Eduardo_2 Bruno Alves_6 Ricardo Carvalho_23 Fábio Coentrão_3 Paulo Ferreira_8 Pedro Mendes_16 Raul Meireles_20 Deco_9 Liédson_10 Danny_7 Cristiano Ronaldo  ,2010,26.0,0.08001842984117516,0.09267038544371214,0.18238905366847794,23785.0,27.375,0.14774679156955586,0.11863070329235562,0.1480874059898415,18567.0
20100615,Brazil,2,North Korea,1,9,10,1,0,0,0,3,1,7,3,2,8,63%,37%,26 (10),11 (3),1.0,0.0,2.4,0.0,0.4,-0.8,1 Júlio César_4 Juan_3 Lúcio_6 Michel Bastos_2 Maicon  _10 Kaká_5 Felipe Melo_8 Gilberto Silva_9 Luis Fabiano_11 Robinho_7 Elano  ,1 Ri Myong-Guk_3 Ri Jun-Il_5 Ri Kwang-Chon_13 Pak Chol-Jin_8 Ji Yun-Nam  _2 Cha Jong-Hyok_17 An Yong-Hak_4 Pak Nam-Chol_11 Mun In-Guk_9 Jong Tae-Se_10 Hong Yong-Jo,2010,27.875,0.19897208144159365,0.15311576127124907,0.1367818354861038,26532.0,0.0,0.0,0.0,0.0,0.0
20100616,Honduras,0,Chile,1,15,21,1,2,0,0,2,4,4,6,4,2,43%,57%,7 (2),20 (5),0.0,0.4,-1.2,0.8,0.0,1.6,18 Noel Valladares_3 Maynor Figueroa_2 Osman Chávez_21 Emilio Izaguirre_23 Sergio Mendoza_20 Amado Guevara_8 Wilson Palacios  _13 Roger Espinoza_17 Edgar Álvarez_9 Carlos Pavón_7 Ramón Núñez,1 Claudio Bravo_17 Gary Medel_3 Waldo Ponce_8 Arturo Vidal_4 Mauricio Isla_14 Matías Fernández  _6 Carlos Carmona  _20 Rodrigo Millar_10 Jorge Valdivia_15 Jean Beauséjour  _7 Alexis Sánchez,2010,27.0,0.08196359137504418,0.12508907180169113,0.1377414757584429,11301.0,23.375,0.06712018140589569,0.09240132099351368,0.24484028107366979,14583.0
20100616,Spain,0,Switzerland,1,8,21,0,4,0,0,2,1,12,3,1,7,63%,37%,24 (8),8 (3),1.0,0.0,2.8,0.0,0.4,-0.8,1 Iker Casillas_3 Gerard Piqué_5 Carles Puyol_11 Joan Capdevila_15 Sergio Ramos_16 Sergio Busquets_8 Xavi_14 Xabi Alonso_7 David Villa_6 Andrés Iniesta_21 David Silva,1 Diego Benaglio  _13 Stéphane Grichting  _4 Philippe Senderos_17 Reto Ziegler  _2 Stephan Lichtsteiner_6 Benjamin Huggel_8 Gökhan Inler_16 Gelson Fernandes  _7 Tranquillo Barnetta_10 Blaise N'Kufo_19 Eren Derdiyok,2010,26.11111111111111,0.16961767200936143,0.1710312941680332,0.182010192049763,32828.0,25.5,0.07233542753729089,0.09799317508459589,0.14759367916394311,22121.0
20100616,South Africa,0,Uruguay,3,14,10,2,0,1,0,3,2,3,4,3,3,50%,50%,10 (3),19 (6),0.6,0.4,1.4,0.6,0.4,1.2,16 Itumeleng Khune  _20 Bongani Khumalo_4 Aaron Mokoena_3 Tsepo Masilela_2 Siboniso Gaxa_10 Steven Pienaar  _13 Kagisho Dikgacoi  _12 Reneilwe Letsholonyane_9 Katlego Mphela_8 Siphiwe Tshabalala_11 Teko Modise,"1 Fernando Muslera_3 Diego Godín_2 Diego Lugano_4 Jorge Fucile_16 Maxi Pereira_10 Diego Forlán  
 _17 Egidio Arévalo Ríos_15 Diego Pérez_9 Luis Suárez_11 Álvaro Pereira  _7 Edinson Cavani",2010,25.0,0.10977172814691555,0.08605963959412236,0.14410624815797232,15549.0,24.77777777777778,0.14904396739337183,0.09750888993708923,0.22565848506242045,25322.0
20100617,Argentina,4,South Korea,1,19,19,3,2,0,0,4,0,6,2,1,7,56%,44%,22 (11),13 (2),1.0,0.0,2.4,0.6,0.0,0.8,"22 Sergio Romero_13 Walter Samuel_2 Martín Demichelis_6 Gabriel Heinze  _17 Jonás Gutiérrez  _14 Javier Mascherano  _7 Ángel Di María_20 Maxi Rodríguez_9 Gonzalo Higuaín  
  _11 Carlos Tevez_10 Lionel Messi","18 Jung Sung-Ryong_14 Lee Jung-Soo_4 Cho Yong-Hyung_12 Lee Young-Pyo_2 Oh Beom-Seok_8 Kim Jung-Woo_16 Ki Sung-Yueng_19 Ki-Hun Yeom  _17 Lee Chung-Yong  
 _10 Park Chu-Young   OG_7 Park Ji-Sung",2010,25.125,0.2249476640550512,0.14302069901622605,0.18850613058731894,24313.0,0.0,0.0,0.0,0.0,0.0
20100617,Greece,2,Nigeria,1,13,15,3,1,0,1,3,0,11,3,3,8,56%,44%,27 (11),10 (4),0.2,0.2,-1.0,0.4,0.4,0.8,12 Alexandros Tzorvas_8 Avraam Papadopoulos_16 Sotirios Kyrgiakos_19 Sokratis Papastathopoulos  _15 Vasilis Torosidis  _11 Loukas Vyntra_21 Kostas Katsouranis_10 Georgios Karagounis_6 Alexandros Tziolis  _17 Theofanis Gekas_14 Dimitris Salpingidis  ,1 Vincent Enyeama_6 Danny Shittu_2 Joseph Yobo_3 Taye Taiwo_17 Chidi Odiah_15 Lukman Haruna_20 Dickson Etuhu_14 Sani Kaita  _8 Yakubu Aiyegbeni_12 Kalu Uche  _11 Peter Odemwingie,2010,27.4,0.10691301898156243,0.10295978790470835,0.16240639310406751,12613.0,25.0,0.07866782455017748,0.021920563097033687,0.10062197819231068,16486.0
20100617,France,0,Mexico,2,23,25,2,4,0,0,2,4,7,1,3,4,53%,47%,13 (4),12 (5),0.2,0.4,-0.4,0.4,0.2,0.4,1 Hugo Lloris_3 Eric Abidal  _5 William Gallas_13 Patrice Evra_2 Bacary Sagna_7 Franck Ribéry_19 Abou Diaby_14 Jérémy Toulalan  _21 Nicolas Anelka_15 Florent Malouda_10 Sidney Govou,1 Oscar Pérez_15 Héctor Moreno  _2 Maza  _3 Carlos Salcido_5 Ricardo Osorio_4 Rafael Márquez_6 Gerardo Torrado_16 Efraín Juárez  _9 Guillermo Franco  _11 Carlos Vela_17 Giovani Dos Santos,2010,27.25,0.16513987391646967,0.13951854583978443,0.14005480563706246,28092.0,26.555555555555557,0.07593225661153394,0.06698184440530779,0.1737820751887453,21174.0
20100618,Germany,0,Serbia,1,19,10,3,4,1,0,3,4,7,1,0,3,51%,49%,15 (4),9 (3),0.8,0.0,2.2,0.4,0.2,0.4,"1 Manuel Neuer_3 Arne Friedrich_17 Per Mertesacker_14 Holger Badstuber_16 Philipp Lahm  _8 Mesut Özil_6 Sami Khedira  _7 Bastian Schweinsteiger  _11 Miroslav Klose  
 _10 Lukas Podolski_13 Thomas Müller",1 Vladimir Stojkovic_20 Neven Subotic  _5 Nemanja Vidic  _3 Aleksandar Kolarov  _6 Branislav Ivanovic  _10 Dejan Stankovic_22 Zdravko Kuzmanovic_18 Milos Ninkovic_14 Milan Jovanovic  _17 Milos Krasic_15 Nikola Zigic,2010,23.625,0.13954317940730518,0.17637851464408855,0.10654073893436858,24486.0,24.428571428571427,0.1673921295631822,0.14206180554864764,0.14510041878462934,22024.0
20100618,Slovenia,2,United States,2,15,18,4,1,0,0,3,0,2,4,4,2,48%,52%,7 (4),14 (6),0.8,0.0,1.2,0.4,0.2,0.0,1 Samir Handanovic_5 Bostjan Cesar  _4 Marko Suler  _13 Bojan Jokic  _2 Miso Brecko_18 Aleksandar Radosavljevic_8 Robert Koren_17 Andraz Kirm  _10 Valter Birsa  _11 Milivoje Novakovic_9 Zlatan Ljubijankic  ,1 Tim Howard_5 Oguchi Onyewu_15 Jay DeMerit_3 Carlos Bocanegra_6 Steve Cherundolo_16 José Torres_4 Michael Bradley  _10 Landon Donovan  _8 Clint Dempsey_20 Robbie Findley  _17 Jozy Altidore,2010,26.0,0.14166699539213118,0.09705162000073013,0.15588997285040274,21071.0,25.25,0.2028387405300754,0.06170030917266718,0.08863741037381216,22061.0
20100618,England,0,Algeria,0,13,13,1,1,0,0,1,3,10,3,1,6,47%,53%,15 (6),11 (1),0.6,0.2,0.8,0.2,0.0,-1.4,1 David James_6 John Terry_18 Jamie Carragher  _3 Ashley Cole_2 Glen Johnson_14 Gareth Barry_8 Frank Lampard_4 Steven Gerrard_7 Aaron Lennon_10 Wayne Rooney_21 Emile Heskey,23 Rais M'Bolhi_4 Antar Yahia_5 Rafik Halliche_3 Nadir Belhadj_2 Madjid Bouguerra_8 Medhi Lacen  _19 Hassan Yebda_7 Ryad Boudebouz_15 Karim Ziani_21 Foued Kadir_13 Karim Matmour,2010,27.11111111111111,0.1933455194603999,0.16934033272863502,0.15540100523967157,36435.0,24.0,0.06611448898047748,0.06840155765410079,0.13346389387963914,15966.0
20100619,Netherlands,1,Japan,0,18,11,1,0,0,0,2,1,4,5,3,4,61%,39%,9 (5),10 (3),1.0,0.0,2.4,0.2,0.0,-1.4,1 Maarten Stekelenburg_4 Joris Mathijsen_3 John Heitinga_5 Giovanni Van Bronckhorst_2 Gregory van der Wiel  _10 Wesley Sneijder  _8 Nigel de Jong_6 Mark Van Bommel_9 Robin van Persie_23 Rafael Van der Vaart_7 Dirk Kuyt,21 Eiji Kawashima_4 Marcus Tulio Tanaka_22 Yuji Nakazawa_5 Yuto Nagatomo_3 Yuichi Komano_2 Yuki Abe_7 Yasuhito Endo_17 Makoto Hasebe_18 Keisuke Honda_16 Yoshito Okubo_8 Daisuke Matsui,2010,25.333333333333332,0.1544223750106103,0.1360005281573909,0.1741728678003188,20061.0,26.375,0.15876611830559198,0.1377764042648911,0.09808641083312136,23222.0
20100619,Ghana,1,Australia,1,22,18,3,1,0,1,2,2,6,1,4,4,50%,50%,22 (6),8 (5),0.4,0.0,-0.6,0.6,0.0,-0.6,22 Richard Kingson_19 Lee Addy  _8 Jonathan Mensah  _2 Hans Sarpei_4 John Pantsil_21 Kwadwo Asamoah_23 Kevin-Prince Boateng_6 Anthony Annan  _3 Asamoah Gyan  _13 André Ayew_12 Prince Tagoe,1 Mark Schwarzer_3 Craig Moore  _2 Lucas Neill_21 David Carney_8 Luke Wilkshire_16 Carl Valeri_5 Jason Culina_14 Brett Holman  _23 Mark Bresciano_7 Brett Emerton_10 Harry Kewell  ,2010,21.875,0.040346722243273965,0.0377826196791714,0.1288896607862125,9659.0,28.0,0.042395122657177646,0.0719216976540992,0.1396055613426013,17147.0
20100619,Cameroon,1,Denmark,2,9,12,2,2,0,0,1,1,7,2,3,6,54%,46%,23 (8),13 (6),0.0,0.4,-0.8,0.2,0.0,-0.6,16 Souleymanou Hamidou_5 Sebastien Bassong  _3 Nicolas N'Koulou_2 Benoît Assou-Ekotto_19 Stéphane M'bia  _6 Alex Song_18 Eyong Enoh_8 Geremi_15 Pierre Webó_10 Achille Emana_9 Samuel Eto'o  ,1 Thomas Sorensen  _4 Daniel Agger_3 Simon Kjaer  _15 Simon Poulsen_6 Lars Jacobsen_10 Martin Jorgensen_2 Christian Poulsen_8 Jesper Gronkjaer_19 Dennis Rommedahl  _9 Jon Dahl Tomasson_11 Nicklas Bendtner  ,2010,23.833333333333332,0.15759221772379667,0.08167997450892188,0.11817213975108713,15880.0,27.0,0.14805797650625238,0.10156708083205361,0.07356085837937018,10489.0
20100620,Slovakia,0,Paraguay,2,14,18,3,1,0,0,3,0,3,1,3,1,51%,49%,6 (1),11 (5),0.2,0.4,0.2,0.4,0.4,0.4,1 Jan Mucha_21 Kornel Salata_3 Martin Skrtel_16 Jan Durica  _2 Peter Pekarik_17 Marek Hamsik_6 Zdeno Strba_8 Jan Kozak_9 Stanislav Sestak  _11 Robert Vittek_7 Vladimir Weiss  ,"1 Justo Villar_21 Antolín Alcaraz_14 Paulo Da Silva_3 Claudio Morel Rodríguez_6 Carlos Bonet_15 Victor Cáceres_16 Cristian Riveros  _13 Enrique Vera  
 _9 Roque Santa Cruz_18 Nelson Valdez_19 Lucas Barrios",2010,26.285714285714285,0.16588126588126587,0.0625903375903376,0.17598445098445098,18119.0,26.5,0.2528052156535128,0.096178894060911,0.18568340977081707,16148.0
20100620,Italy,1,New Zealand,1,11,25,0,3,0,0,1,1,15,0,0,5,57%,43%,23 (7),3 (1),0.2,0.6,0.0,0.2,0.2,-0.8,12 Federico Marchetti_4 Giorgio Chiellini_5 Fabio Cannavaro_3 Domenico Criscito_19 Gianluca Zambrotta_22 Riccardo Montolivo_6 Daniele De Rossi_15 Claudio Marchisio_7 Simone Pepe_11 Alberto Gilardino_9 Vincenzo Iaquinta  ,1 Mark Paston_6 Ryan Nelsen  _19 Tommy Smith  _4 Winston Reid_5 Ivan Vicelich_7 Simon Elliott_3 Tony Lochhead_11 Leo Bertos_14 Rory Fallon  _9 Shane Smeltz  _10 Chris Killen,2010,26.5,0.15979200012326195,0.09637784626621557,0.19214206983638155,32204.0,27.22222222222222,0.12146885958730036,0.028419550908306532,0.11317996374218264,16961.0
20100620,Brazil,3,Ivory Coast,1,17,23,0,3,1,0,0,2,4,3,3,3,56%,44%,12 (6),10 (4),1.0,0.0,2.4,0.2,0.4,-0.2,"1 Júlio César_4 Juan_3 Lúcio_6 Michel Bastos_2 Maicon_10 Kaká  
 _5 Felipe Melo_8 Gilberto Silva_9 Luis Fabiano  
 _11 Robinho_7 Elano  ",1 Boubacar Barry_5 Didier Zokora_4 Kolo Touré_17 Siaka Tiéné  _20 Guy Demel_19 Yaya Touré_9 Cheick Tioté  _21 Emmanuel Eboué_11 Didier Drogba  _8 Salomon Kalou_15 Aruna Dindane,2010,28.0,0.16390460101261492,0.12737039383380847,0.14044908182538846,23579.0,27.125,0.09803644785919319,0.08390268917601588,0.17740192368134794,23779.0
20100621,Portugal,7,North Korea,0,18,3,2,2,0,0,2,3,5,1,4,4,55%,45%,26 (13),15 (4),0.6,0.4,1.4,0.0,0.4,-0.8,"1 Eduardo_2 Bruno Alves_6 Ricardo Carvalho_23 Fábio Coentrão_13 Miguel_8 Pedro Mendes  _16 Raul Meireles  _19 Tiago  
 _18 Hugo Almeida  
 _11 Simão  _7 Cristiano Ronaldo  ",1 Ri Myong-Guk_3 Ri Jun-Il_5 Ri Kwang-Chon_13 Pak Chol-Jin  _8 Ji Yun-Nam_2 Cha Jong-Hyok_17 An Yong-Hak_4 Pak Nam-Chol_11 Mun In-Guk_10 Hong Yong-Jo  _9 Jong Tae-Se,2010,27.285714285714285,0.16235996958598595,0.1296635907054791,0.1714131018730282,21368.0,0.0,0.0,0.0,0.0,0.0
20100621,Chile,1,Switzerland,0,19,26,6,3,0,1,9,0,5,3,1,6,58%,42%,20 (7),7 (1),0.8,0.0,1.4,0.2,0.2,-0.6,1 Claudio Bravo_3 Waldo Ponce  _18 Gonzalo Jara_17 Gary Medel  _14 Matías Fernández  _6 Carlos Carmona  _8 Arturo Vidal_4 Mauricio Isla_9 Humberto Suazo  _15 Jean Beauséjour_7 Alexis Sánchez,1 Diego Benaglio_13 Stéphane Grichting_5 Steve von Bergen_17 Reto Ziegler_2 Stephan Lichtsteiner_6 Benjamin Huggel_8 Gökhan Inler  _16 Gelson Fernandes_11 Valon Behrami  _10 Blaise N'Kufo  _9 Alexander Frei,2010,23.25,0.09556051587301588,0.0903377630121816,0.24565593921677198,15732.0,25.75,0.06470279490465826,0.06154780113922194,0.1536568852271492,22557.0
20100621,Spain,2,Honduras,0,9,19,0,2,0,0,1,7,12,2,0,3,57%,43%,22 (7),9 (0),0.8,0.0,1.8,0.0,0.4,-1.0,"1 Iker Casillas_5 Carles Puyol_3 Gerard Piqué_11 Joan Capdevila_15 Sergio Ramos_8 Xavi_14 Xabi Alonso_16 Sergio Busquets_9 Fernando Torres_7 David Villa  
 _22 Jesús Navas",18 Noel Valladares_3 Maynor Figueroa_2 Osman Chávez_21 Emilio Izaguirre  _23 Sergio Mendoza_20 Amado Guevara_8 Wilson Palacios_19 Danilo Turcios  _13 Roger Espinoza_15 Walter Martínez_11 David Suazo,2010,26.0,0.1420897708514129,0.1427621031238599,0.17102523594582425,29018.0,27.25,0.12708091366627952,0.07965543941153697,0.16365014840624595,11121.0
20100622,France,1,South Africa,2,10,12,1,0,1,0,6,3,3,5,7,3,50%,50%,10 (4),21 (10),0.2,0.4,-0.4,0.6,0.2,0.8,1 Hugo Lloris_5 William Gallas_17 Sebastien Squillaci_22 Gaël Clichy_2 Bacary Sagna_8 Yoann Gourcuff  _19 Abou Diaby  _18 Alou Diarra_9 Djibril Cissé_7 Franck Ribéry_11 André-Pierre Gignac,1 Moeneeb Josephs_20 Bongani Khumalo  _4 Aaron Mokoena_3 Tsepo Masilela_5 Anele Ngcongca_23 Thanduyise Khuboni_6 MacBeth Sibaya_8 Siphiwe Tshabalala_10 Steven Pienaar_9 Katlego Mphela  _17 Bernard Parker,2010,25.625,0.16651733864277418,0.12075175598694762,0.14887105248603508,27200.0,24.88888888888889,0.10417699880218621,0.04413656267104543,0.14046916084441438,14215.0
