Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year,avg_age_t1,avg_gpa_t1,avg_apa_t1,avg_ycpa_t1,total_minutes_t1,avg_age_t2,avg_gpa_t2,avg_apa_t2,avg_ycpa_t2,total_minutes_t2
20140615,Argentina,2,Bosnia and Herzegovina,1,10,14,1,1,0,0,0,3,2,6,5,3,55%,45%,11 (5),16 (11),0.6,0.4,1.4,0.6,0.0,-0.2,1 Sergio Romero_17 Federico Fernández_2 Ezequiel Garay_3 Hugo Campagnaro_16 Marcos Rojo  _4 Pablo Zabaleta_14 Javier Mascherano_7 Ángel Di María_11 Maxi Rodríguez_20 Sergio Agüero_10 Lionel Messi  ,1 Asmir Begovic_4 Emir Spahic  _3 Ermin Bicakcic_5 Sead Kolasinac   OG_13 Mensur Mujdza_10 Zvjezdan Misimovic_7 Muhamed Besic_8 Miralem Pjanic_11 Edin Dzeko_16 Senad Lulic_20 Izet Hajrovic,2014,27.1,0.22295494268532576,0.108814986178511,0.18231444561706145,31601.0,20.0,0.043478260869565216,0.0,0.21739130434782608,1841.0
20140616,Germany,4,Portugal,0,8,11,0,1,0,1,2,1,4,6,4,2,54%,43%,13 (9),14 (9),0.6,0.4,1.4,0.8,0.2,2.0,"1 Manuel Neuer_5 Mats Hummels  _17 Per Mertesacker_4 Benedikt Höwedes_20 Jérôme Boateng_16 Philipp Lahm_18 Toni Kroos_6 Sami Khedira_13 Thomas Müller  
  _19 Mario Götze_8 Mesut Özil",12 Rui Patrício_2 Bruno Alves_3 Pepe  _5 Fábio Coentrão_21 João Pereira  _4 Miguel Veloso_16 Raul Meireles_8 João Moutinho_9 Hugo Almeida_7 Cristiano Ronaldo_17 Nani,2014,24.53846153846154,0.14075890954054848,0.1932373249485875,0.11158321048036728,45628.0,28.125,0.22494058162662817,0.1609923310504706,0.22492058276942,24066.0
20140616,Iran,0,Nigeria,0,18,16,1,0,0,0,1,0,2,7,4,1,37%,63%,7 (3),10 (6),0.4,0.6,0.6,0.0,0.8,-0.2,12 Alireza Haghighi_5 Amirhossein Sadeghi_4 Seyed Jalal Hosseini_23 Mehrdad Pooladi_15 Pejman Montazeri_3 Ehsan Hajsafi_6 Javad Nekounam_14 Andranik Teymourian  _16 Reza Ghoochannejhad_21 Ashkan Dejagah_2 Khosro Heydari,1 Vincent Enyeama_14 Godfrey Oboabona_22 Kenneth Omeruo_13 Juwon Oshaniwa_5 Efe Ambrose_15 Ramon Azeez_10 John Obi Mikel_17 Ogenyi Onazi_9 Emmanuel Emenike_11 Victor Moses_7 Ahmed Musa,2014,27.75,0.13236806840685822,0.0663851835697339,0.11536201982280617,19000.0,21.666666666666668,0.15998258987389422,0.07752244007866196,0.1506577303453536,17199.0
20140616,Ghana,1,United States,2,10,12,2,0,0,0,5,1,7,3,3,4,59%,41%,21 (8),8 (7),0.4,0.0,1.2,0.6,0.2,0.4,12 Adam Kwarasey_19 Jonathan Mensah_21 John Boye_20 Kwadwo Asamoah_4 Daniel Opare_13 Jordan Ayew_11 Sulley Muntari  _17 Mohammed Rabiu  _3 Asamoah Gyan_10 André Ayew  _7 Christian Atsu,1 Tim Howard_5 Matt Besler_20 Geoff Cameron_15 Kyle Beckerman_7 DaMarcus Beasley_23 Fabian Johnson_4 Michael Bradley_13 Jermaine Jones_11 Alejandro Bedoya_8 Clint Dempsey  _17 Jozy Altidore,2014,24.125,0.12401289867695242,0.0809235337160869,0.17134491814642988,14627.0,28.0,0.11495356495356496,0.11483711220553326,0.17538601749128066,25171.0
20140617,Belgium,2,Algeria,1,21,18,1,1,0,0,3,0,7,2,0,6,65%,35%,16 (10),3 (1),0.6,0.2,1.2,0.8,0.0,1.0,1 Thibaut Courtois_4 Vincent Kompany_15 Daniel van Buyten_5 Jan Vertonghen  _2 Toby Alderweireld_22 Nacer Chadli_19 Mousa Dembélé_6 Axel Witsel_9 Romelu Lukaku_10 Eden Hazard_7 Kevin De Bruyne,23 Rais M'Bolhi_5 Rafik Halliche_2 Madjid Bouguerra_12 Carl Medjani_3 Faouzi Ghoulam_22 Mehdi Mostefa_14 Nabil Bentaleb  _19 Saphir Taïder_21 Riyad Mahrez_10 Sofiane Feghouli  _15 Hillel Soudani,2014,23.666666666666668,0.20845934730551396,0.15822487306962252,0.1231439035239333,30195.0,24.0,0.09526433617543746,0.11099378860432349,0.14089206370383697,15352.0
20140617,Brazil,0,Mexico,0,13,18,2,2,0,0,5,0,4,3,2,6,53%,47%,14 (8),13 (3),1.0,0.0,2.6,0.6,0.0,0.8,12 Júlio César_4 David Luiz_3 Thiago Silva  _6 Marcelo_2 Dani Alves_10 Neymar_17 Luiz Gustavo_8 Paulinho_9 Fred_11 Oscar_16 Ramires  ,13 Guillermo Ochoa_4 Rafael Márquez_15 Héctor Moreno_2 Maza_7 Miguel Layún_22 Paul Aguilar  _23 José Vázquez  _18 Andrés Guardado_6 Héctor Herrera_10 Giovani Dos Santos_19 Oribe Peralta,2014,25.444444444444443,0.1368098744657711,0.08346838533694911,0.1627400647783857,21702.0,27.5,0.09280024333006329,0.06578775375662098,0.20821500798526305,21688.0
20140617,Russia,1,South Korea,1,15,7,1,3,0,0,0,0,4,4,4,4,48%,52%,16 (10),10 (6),0.8,0.2,1.2,0.2,0.0,-1.8,1 Igor Akinfeev_4 Sergey Ignashevich_14 Vasili Berezutski_23 Dmitri Kombarov_22 Andrey Eshchenko_17 Oleg Shatov  _20 Viktor Faizulin_8 Denis Glushakov_9 Aleksandr Kokorin_18 Yury Zhirkov_19 Aleksandr Samedov,1 Jung Sung-Ryong_5 Kim Young-Gwon_20 Hong Jeong-Ho_3 Yun Suk-Young_12 Lee Yong_13 Koo Ja-Cheol  _16 Ki Sung-Yueng  _14 Han Kook-Young_10 Park Chu-Young_9 Son Heung-Min  _17 Lee Chung-Yong,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20140618,Australia,2,Netherlands,3,18,25,1,1,0,0,1,1,3,2,7,2,48%,52%,10 (8),15 (14),0.2,0.2,-0.6,0.6,0.2,1.0,"1 Mathew Ryan_6 Matthew Spiranovic_22 Alex Wilkinson_3 Jason Davidson_19 Ryan McGowan_23 Mark Bresciano_17 Matt McKay_15 Mile Jedinak  _4 Tim Cahill  
 _11 Tommy Oar_7 Mathew Leckie","1 Jasper Cillessen_2 Ron Vlaar_4 Bruno Martins Indi_3 Stefan de Vrij_6 Nigel de Jong_8 Jonathan de Guzmán_10 Wesley Sneijder_5 Daley Blind_7 Daryl Janmaat_11 Arjen Robben  _9 Robin van Persie  
 ",2014,26.25,0.05386542050944225,0.03700318401405358,0.14623963015706942,20373.0,25.22222222222222,0.12369407383432628,0.10679152198553787,0.12007114576072032,25119.0
20140618,Spain,0,Chile,2,14,15,1,2,0,0,1,2,7,1,2,6,56%,44%,15 (9),7 (4),0.6,0.0,0.0,0.8,0.0,1.6,1 Iker Casillas_15 Sergio Ramos_4 Javi Martínez_18 Jordi Alba_22 César Azpilicueta_21 David Silva_14 Xabi Alonso  _16 Sergio Busquets_19 Diego Costa_6 Andrés Iniesta_11 Pedro,1 Claudio Bravo_17 Gary Medel_18 Gonzalo Jara_5 Francisco Silva_21 Marcelo Díaz_20 Charles Aránguiz  _8 Arturo Vidal  _2 Eugenio Mena  _4 Mauricio Isla_11 Eduardo Vargas  _7 Alexis Sánchez,2014,25.88888888888889,0.1146803001974112,0.1867398079476286,0.21925328656068788,31499.0,25.22222222222222,0.15647304891490937,0.13637202577371058,0.21239978236462262,21565.0
20140618,Cameroon,0,Croatia,4,11,9,0,1,1,0,0,4,4,7,6,1,49%,51%,18 (7),21 (14),0.4,0.2,0.2,0.6,0.2,0.4,16 Charles Itandje_14 Aurélien Chedjou_3 Nicolas N'Koulou_21 Joël Matip_2 Benoît Assou-Ekotto_17 Stéphane M'bia_18 Eyong Enoh_6 Alex Song  _13 Maxim Choupo-Moting_8 Benjamin Moukandjo_10 Vincent Aboubakar,"1 Stipe Pletikosa_6 Dejan Lovren_5 Vedran Corluka_3 Danijel Pranjic_11 Darijo Srna_19 Sammir_7 Ivan Rakitic_10 Luka Modric_17 Mario Mandzukic  
 _18 Ivica Olic  _4 Ivan Perisic  ",2014,26.0,0.0689042326670204,0.017072157737119373,0.1557834216082298,16241.0,27.875,0.14993026213545083,0.19682258131550584,0.17663596496143666,22449.0
20140619,Colombia,2,Ivory Coast,1,11,14,0,2,0,0,3,2,5,5,4,4,45%,55%,11 (8),15 (12),0.4,0.6,1.2,0.4,0.4,0.2,1 David Ospina_3 Mario Yepes_2 Cristián Zapata_7 Pablo Armero_18 Juan Zúñiga_10 James Rodríguez  _6 Carlos Sánchez_8 Abel Aguilar_9 Teófilo Gutiérrez_14 Victor Ibarbo_11 Juan Cuadrado,1 Boubacar Barry_22 Sol Bamba_5 Didier Zokora  _3 Arthur Boka_17 Serge Aurier_19 Yaya Touré_20 Serey Dié_9 Cheick Tioté  _12 Wilfried Bony_10 Gervinho  _15 Max Gradel,2014,27.25,0.13039182899060103,0.11874245145551712,0.24543242597257292,18565.0,27.142857142857142,0.231641661387902,0.13311013339208827,0.2119036143472234,18679.0
20140619,Uruguay,2,England,1,17,12,1,1,0,0,3,1,7,6,5,3,38%,62%,10 (6),13 (8),0.4,0.4,0.2,0.4,0.4,0.6,"1 Fernando Muslera_3 Diego Godín  _13 José Giménez_17 Egidio Arévalo Ríos_6 Álvaro Pereira_22 Martín Cáceres_14 Nicolas Lodeiro_7 Cristian Rodríguez_20 Álvaro González_9 Luis Suárez  
 _21 Edinson Cavani",1 Joe Hart_6 Phil Jagielka_5 Gary Cahill_3 Leighton Baines_2 Glen Johnson_10 Wayne Rooney  _14 Jordan Henderson_4 Steven Gerrard  _9 Daniel Sturridge_11 Danny Welbeck_19 Raheem Sterling,2014,26.285714285714285,0.03907773065936331,0.041403466148364106,0.17106671672998203,18090.0,25.9,0.1813266188323981,0.1641386942194899,0.09446408569887182,30642.0
20140619,Japan,0,Greece,0,23,18,1,3,0,1,1,3,5,7,4,5,68%,32%,16 (11),9 (5),0.8,0.0,1.0,0.2,0.4,-0.8,1 Eiji Kawashima_15 Yasuyuki Konno_22 Maya Yoshida_5 Yuto Nagatomo_2 Atsuto Uchida_4 Keisuke Honda_16 Hotaru Yamaguchi_17 Makoto Hasebe  _18 Yuya Osako_9 Shinji Okazaki_13 Yoshito Okubo,"1 Orestis Karnezis_19 Sokratis Papastathopoulos_4 Kostas Manolas_20 José Holebas_15 Vasilis Torosidis  _21 Kostas Katsouranis  
 _8 Panagiotis Kone_2 Giannis Maniatis_9 Kostas Mitroglou_7 Giorgos Samaras  _18 Ioannis Fetfatzidis",2014,26.4,0.21776455026455027,0.11191137566137566,0.05111772486772487,28450.0,26.666666666666668,0.13418803418803418,0.119993894993895,0.21718559218559216,9285.0
20140620,Italy,0,Costa Rica,1,10,24,1,1,0,0,11,3,4,5,4,4,58%,42%,10 (6),10 (6),0.2,0.6,0.0,0.4,0.2,-0.6,1 Gianluigi Buffon_3 Giorgio Chiellini_15 Andrea Barzagli_16 Daniele De Rossi_4 Matteo Darmian_7 Ignazio Abate_21 Andrea Pirlo_5 Thiago Motta_8 Claudio Marchisio_6 Antonio Candreva_9 Mario Balotelli  ,1 Keylor Navas_3 Giancarlo González_4 Michael Umaña_6 Óscar Duarte_15 Júnior Díaz_16 Cristian Gamboa_17 Yeltsin Tejeda_5 Celso Borges_7 Christian Bolaños_10 Bryan Ruiz  _9 Joel Campbell,2014,28.333333333333332,0.0613205467372134,0.14191556861918111,0.18900696700368294,26986.0,25.22222222222222,0.09948463540417563,0.06336707378374046,0.10534831835119192,21321.0
20140620,Switzerland,2,France,5,12,16,0,1,0,0,1,2,5,3,8,3,57%,43%,17 (8),22 (16),0.6,0.2,0.6,0.8,0.2,3.4,1 Diego Benaglio_5 Steve von Bergen_20 Johan Djourou_13 Ricardo Rodríguez_2 Stephan Lichtsteiner_10 Granit Xhaka  _8 Gökhan Inler_11 Valon Behrami_9 Haris Seferović_18 Admir Mehmedi_23 Xherdan Shaqiri,1 Hugo Lloris_5 Mamadou Sakho_4 Raphaël Varane_3 Patrice Evra_2 Mathieu Debuchy_6 Yohan Cabaye  _14 Blaise Matuidi  _18 Moussa Sissoko  _9 Olivier Giroud  _10 Karim Benzema  _8 Mathieu Valbuena  ,2014,25.0,0.058773325439992107,0.07668566001899335,0.18247600469822692,19725.0,25.444444444444443,0.1579605042433578,0.11377352031920242,0.12091680743120042,28719.0
20140620,Honduras,1,Ecuador,2,15,17,2,3,0,0,1,1,4,12,2,4,49%,51%,16 (9),8 (5),0.2,0.2,-1.2,0.2,0.4,-0.4,18 Noel Valladares_3 Maynor Figueroa_5 Víctor Bernárdez  _7 Emilio Izaguirre_21 Brayan Beckeles_20 Jorge Claros_19 Luis Garrido_15 Roger Espinoza_14 Boniek García_13 Carlo Costly  _11 Jerry Bengtson  ,"22 Alexander Domínguez_3 Frickson Erazo_2 Jorge Guagua_10 Walter Ayoví_4 Juan Carlos Paredes_6 Christian Noboa_14 Oswaldo Minda_7 Jefferson Montero  _16 Antonio Valencia  _13 Enner Valencia  
  _11 Felipe Caicedo",2014,27.75,0.06744865742702091,0.06954443476234529,0.2190662232937719,18864.0,26.375,0.08790066010975,0.09482391283400046,0.1968041706478519,23446.0
20140621,Argentina,1,Iran,0,8,14,0,2,0,0,0,1,10,6,3,4,70%,30%,19 (9),8 (4),0.8,0.2,1.6,0.2,0.8,0.4,1 Sergio Romero_2 Ezequiel Garay_17 Federico Fernández_14 Javier Mascherano_16 Marcos Rojo_4 Pablo Zabaleta_10 Lionel Messi  _7 Ángel Di María_5 Fernando Gago_20 Sergio Agüero_9 Gonzalo Higuaín,12 Alireza Haghighi_5 Amirhossein Sadeghi_4 Seyed Jalal Hosseini_23 Mehrdad Pooladi_15 Pejman Montazeri_3 Ehsan Hajsafi_6 Javad Nekounam  _14 Andranik Teymourian_16 Reza Ghoochannejhad_21 Ashkan Dejagah_7 Masoud Shojaei  ,2014,25.8,0.2435855955638564,0.1221489883393383,0.16921520190661232,29989.0,27.75,0.13236806840685822,0.0663851835697339,0.11536201982280617,19000.0
20140621,Germany,2,Ghana,2,11,17,0,1,0,0,1,5,7,3,5,2,59%,41%,11 (6),20 (10),0.6,0.4,2.0,0.2,0.0,0.0,1 Manuel Neuer_5 Mats Hummels_17 Per Mertesacker_4 Benedikt Höwedes_20 Jérôme Boateng_16 Philipp Lahm_18 Toni Kroos_6 Sami Khedira_13 Thomas Müller_19 Mario Götze  _8 Mesut Özil,16 Fatawu Dauda_19 Jonathan Mensah_21 John Boye_20 Kwadwo Asamoah_23 Harrison Afful_9 Kevin-Prince Boateng_11 Sulley Muntari  _17 Mohammed Rabiu_3 Asamoah Gyan  _10 André Ayew  _7 Christian Atsu,2014,24.53846153846154,0.14075890954054848,0.1932373249485875,0.11158321048036728,45628.0,25.25,0.12144117802012538,0.08730605605605606,0.16302124492913966,15894.0
20140621,Nigeria,1,Bosnia and Herzegovina,0,9,7,1,1,0,0,3,2,4,4,7,9,46%,54%,20 (13),18 (10),0.0,0.8,-0.2,0.4,0.0,-0.6,1 Vincent Enyeama_22 Kenneth Omeruo_2 Joseph Yobo_13 Juwon Oshaniwa_5 Efe Ambrose_18 Michael Babatunde_10 John Obi Mikel  _17 Ogenyi Onazi_9 Emmanuel Emenike_7 Ahmed Musa_8 Peter Odemwingie  ,1 Asmir Begovic_4 Emir Spahic_15 Toni Sunjic_16 Senad Lulic_13 Mensur Mujdza_8 Miralem Pjanic_7 Muhamed Besic_18 Haris Medunjanin  _11 Edin Dzeko_10 Zvjezdan Misimovic_20 Izet Hajrovic,2014,23.285714285714285,0.1313220940550133,0.07236330814184745,0.13828670582886354,16659.0,20.0,0.043478260869565216,0.0,0.21739130434782608,1841.0
20140622,Belgium,1,Russia,0,13,9,2,1,0,0,7,0,5,8,3,1,53%,47%,11 (6),13 (6),0.8,0.2,1.6,0.6,0.4,1.0,1 Thibaut Courtois_4 Vincent Kompany_15 Daniel van Buyten_3 Thomas Vermaelen_2 Toby Alderweireld  _7 Kevin De Bruyne_8 Marouane Fellaini_6 Axel Witsel  _9 Romelu Lukaku_10 Eden Hazard_14 Dries Mertens,1 Igor Akinfeev_4 Sergey Ignashevich_14 Vasili Berezutski_23 Dmitri Kombarov_2 Alexey Kozlov_17 Oleg Shatov_20 Viktor Faizulin_8 Denis Glushakov  _9 Aleksandr Kokorin_6 Maksim Kanunnikov_19 Aleksandr Samedov,2014,24.11111111111111,0.22607233860271578,0.1888849908224721,0.14409058424505009,29441.0,0.0,0.0,0.0,0.0,0.0
20140622,South Korea,2,Algeria,4,13,16,2,1,0,0,1,1,7,5,1,2,54%,46%,9 (6),15 (8),0.2,0.2,-1.0,0.8,0.0,1.0,1 Jung Sung-Ryong_5 Kim Young-Gwon_20 Hong Jeong-Ho_3 Yun Suk-Young_12 Lee Yong  _13 Koo Ja-Cheol  _16 Ki Sung-Yueng_14 Han Kook-Young  _10 Park Chu-Young_9 Son Heung-Min  _17 Lee Chung-Yong,23 Rais M'Bolhi_5 Rafik Halliche  _2 Madjid Bouguerra  _6 Djamel Mesbah_20 Aïssa Mandi_11 Yacine Brahimi  _14 Nabil Bentaleb_12 Carl Medjani_13 Islam Slimani  _18 Abdelmouméne Djabou  _10 Sofiane Feghouli,2014,0.0,0.0,0.0,0.0,0.0,24.0,0.11200696494814141,0.07802539934892877,0.1784805814217579,14621.0
20140622,United States,2,Portugal,2,11,14,1,0,0,0,1,4,6,4,4,2,48%,52%,15 (10),20 (9),0.8,0.2,1.0,0.6,0.2,1.0,"1 Tim Howard_5 Matt Besler_20 Geoff Cameron_7 DaMarcus Beasley_23 Fabian Johnson_4 Michael Bradley_15 Kyle Beckerman_13 Jermaine Jones  
 _8 Clint Dempsey  _19 Graham Zusi_11 Alejandro Bedoya",22 Beto_2 Bruno Alves_13 Ricardo Costa_19 André Almeida_21 João Pereira_4 Miguel Veloso_16 Raul Meireles_8 João Moutinho_23 Hélder Postiga_7 Cristiano Ronaldo_17 Nani  ,2014,27.444444444444443,0.12905289155289154,0.11557364419206524,0.14518820604346921,25419.0,28.125,0.2177001679075559,0.12337189762211032,0.24640183694884488,26049.0
